champion1,champion2,games,wins,win_rate
Sett,Talon,6,6,100.0
Gragas,Sejuani,2,2,100.0
Renata,Lillia,21,17,80.95
Gragas,Briar,12,0,0.0
Chogath,Poppy,7,0,0.0
Braum,Brand,13,6,46.15
Thresh,Corki,15,4,26.67
Bard,Darius,12,3,25.0
Sett,Diana,18,5,27.78
Nami,Mordekaiser,20,6,30.0
Renata,Skarner,17,15,88.24
Rell,Draven,8,7,87.5
Renata,Qiyana,22,6,27.27
Maokai,Diana,22,11,50.0
Swain,Nidalee,6,1,16.67
Evelynn,Fiddlesticks,3,0,0.0
Leona,Sylas,15,12,80.0
Tahm Kench,Naafiri,20,8,40.0
Fiora,Skarner,7,7,100.0
Zoe,Naafiri,7,5,71.43
LeBlanc,Qiyana,3,0,0.0
Taric,Lillia,19,2,10.53
Lulu,Warwick,55,29,52.73
Xerath,Udyr,10,3,30.0
Katarina,Trundle,4,4,100.0
Twitch,Karthus,4,3,75.0
Pantheon,Olaf,5,2,40.0
LeBlanc,Kayn,27,15,55.56
Nautilus,Warwick,57,19,33.33
Sona,Warwick,35,30,85.71
Mel,KhaZix,13,9,69.23
Rengar,Naafiri,7,2,28.57
Zoe,Rammus,7,4,57.14
Sylas,Vi,21,5,23.81
Ezreal,Shaco,3,3,100.0
VelKoz,Zed,21,10,47.62
Annie,Wukong,15,13,86.67
Jarvan IV,Kayn,9,0,0.0
Hwei,Trundle,1,0,0.0
Jayce,Kindred,2,0,0.0
Pantheon,Sylas,11,8,72.73
Amumu,Naafiri,4,4,100.0
Sejuani,Zed,3,3,100.0
Twitch,Naafiri,1,0,0.0
Heimerdinger,Vi,2,0,0.0
Gragas,Kayn,20,7,35.0
Poppy,Morgana,8,0,0.0
VelKoz,Poppy,9,9,100.0
Tahm Kench,Skarner,10,0,0.0
Twitch,Nidalee,5,1,20.0
Camille,Corki,8,0,0.0
Senna,Draven,5,0,0.0
Swain,Kindred,8,4,50.0
Yunara,Xin Zhao,1,0,0.0
Xerath,Kindred,23,18,78.26
Anivia,Naafiri,7,2,28.57
VelKoz,Wukong,43,22,51.16
Brand,Naafiri,5,0,0.0
Brand,Diana,4,1,25.0
Kalista,Lee Sin,9,0,0.0
Hwei,Nidalee,7,6,85.71
Gragas,Rammus,6,6,100.0
Galio,Talon,12,5,41.67
Seraphine,Briar,7,5,71.43
Fiddlesticks,Briar,7,0,0.0
Tahm Kench,Qiyana,11,3,27.27
Trundle,Briar,8,0,0.0
Karma,Yone,5,1,20.0
Zoe,Diana,5,3,60.0
Lissandra,Jarvan IV,2,0,0.0
Neeko,Mordekaiser,2,0,0.0
Veigar,Nocturne,6,2,33.33
Swain,Pantheon,20,2,10.0
Katarina,Zed,7,0,0.0
LeBlanc,Dr. Mundo,2,1,50.0
Ornn,Ivern,3,1,33.33
Rell,Darius,4,3,75.0
Anivia,Rengar,3,1,33.33
Twitch,KhaZix,3,2,66.67
Xerath,Naafiri,11,0,0.0
Sona,Neeko,6,5,83.33
Qiyana,Nocturne,3,1,33.33
Ashe,Master Yi,3,0,0.0
Nautilus,Mordekaiser,23,12,52.17
Taric,Darius,6,2,33.33
Lux,Gwen,11,7,63.64
Taric,Dr. Mundo,23,16,69.57
Zac,Udyr,4,0,0.0
Karma,Kayle,3,0,0.0
Zac,Gwen,3,3,100.0
Rell,KogMaw,2,0,0.0
Lulu,Aatrox,6,3,50.0
Annie,Pantheon,10,8,80.0
Yuumi,Kaisa,7,1,14.29
Twitch,Nocturne,4,2,50.0
Qiyana,Vi,6,0,0.0
Katarina,Vi,5,2,40.0
Jhin,Nidalee,5,5,100.0
Elise,Briar,8,6,75.0
Soraka,Draven,5,0,0.0
Hwei,KhaZix,3,0,0.0
Kennen,Xin Zhao,4,3,75.0
Fiora,Naafiri,4,0,0.0
Morgana,Briar,12,1,8.33
Belveth,Vi,2,0,0.0
Elise,Sejuani,4,3,75.0
Poppy,Olaf,10,6,60.0
Lux,Skarner,13,5,38.46
Qiyana,Mordekaiser,1,0,0.0
Shen,Gragas,1,0,0.0
Galio,Nocturne,15,7,46.67
Swain,Qiyana,7,4,57.14
Jhin,Evelynn,3,0,0.0
Sett,Olaf,2,0,0.0
Xerath,Xin Zhao,33,25,75.76
Karma,Aatrox,2,2,100.0
Galio,Rammus,3,2,66.67
Zilean,Lillia,65,36,55.38
Singed,Vi,2,2,100.0
Shen,Naafiri,7,1,14.29
Katarina,Jax,3,0,0.0
Qiyana,Dr. Mundo,3,0,0.0
Evelynn,Nidalee,1,1,100.0
LeBlanc,Kindred,4,1,25.0
Annie,Jarvan IV,11,10,90.91
Renata,Talon,33,14,42.42
Caitlyn,Zed,3,0,0.0
Katarina,Hecarim,3,3,100.0
Shaco,Olaf,4,2,50.0
Senna,Ambessa,16,13,81.25
Kennen,Maokai,3,0,0.0
Zilean,Camille,2,0,0.0
Nami,Warwick,112,56,50.0
Camille,Ivern,5,1,20.0
Lux,Ivern,11,7,63.64
Vi,Nocturne,1,0,0.0
Ivern,Xin Zhao,5,0,0.0
Xerath,Rengar,10,2,20.0
Sylas,Wukong,15,6,40.0
LeBlanc,Zac,1,0,0.0
Annie,Qiyana,3,3,100.0
Milio,Sejuani,44,28,63.64
Veigar,Xin Zhao,5,0,0.0
VelKoz,Shaco,16,5,31.25
Sona,Darius,7,5,71.43
Shen,Sejuani,2,2,100.0
Lucian,Nunu & Willump,1,0,0.0
Shaco,Vi,7,3,42.86
Syndra,Lillia,4,0,0.0
Ezreal,Jarvan IV,1,1,100.0
Twitch,Ekko,6,3,50.0
Milio,Gragas,21,7,33.33
Kennen,Lee Sin,18,8,44.44
Kennen,Zed,9,9,100.0
Ahri,Volibear,3,3,100.0
Brand,Evelynn,3,3,100.0
Camille,Shaco,3,0,0.0
Gragas,Sylas,1,0,0.0
Trundle,Rammus,1,1,100.0
Zyra,Karthus,4,0,0.0
Lissandra,Wukong,2,0,0.0
Poppy,Brand,2,1,50.0
Trundle,Lillia,4,4,100.0
Ryze,KhaZix,1,1,100.0
Hwei,Talon,9,9,100.0
Rakan,Warwick,41,18,43.9
Blitzcrank,Skarner,14,10,71.43
Morgana,Brand,2,2,100.0
Leona,Nasus,8,0,0.0
Karma,Shen,1,0,0.0
Janna,Vayne,11,11,100.0
Braum,Kled,5,0,0.0
Anivia,Ekko,2,0,0.0
Leona,Maokai,5,3,60.0
Jarvan IV,Draven,1,0,0.0
Leona,Darius,12,7,58.33
Ashe,Sejuani,3,0,0.0
Neeko,Darius,14,11,78.57
Twisted Fate,Kayn,2,1,50.0
Karma,Sett,7,2,28.57
Ezreal,Pantheon,3,3,100.0
Kennen,Skarner,2,2,100.0
Veigar,Vi,1,1,100.0
Seraphine,Sejuani,10,4,40.0
Anivia,Zed,2,2,100.0
Lux,Karthus,5,1,20.0
Ashe,Zyra,1,0,0.0
Singed,Zed,4,1,25.0
Karma,Warwick,66,30,45.45
Senna,Sion,5,0,0.0
Ezreal,Nunu & Willump,2,0,0.0
Ivern,Pantheon,2,2,100.0
Fiddlesticks,Nunu & Willump,1,1,100.0
Twitch,Hecarim,10,3,30.0
Sett,Ekko,21,3,14.29
Veigar,Ambessa,3,0,0.0
Sona,Draven,3,0,0.0
Sett,Poppy,6,5,83.33
Orianna,Trundle,2,0,0.0
Singed,Xin Zhao,1,0,0.0
Anivia,Udyr,2,2,100.0
Zoe,Gwen,5,3,60.0
Ashe,Qiyana,1,0,0.0
Zoe,Nidalee,3,3,100.0
Elise,Gragas,2,2,100.0
Singed,Viego,2,1,50.0
Hwei,Hecarim,8,6,75.0
Katarina,Pantheon,1,1,100.0
Tahm Kench,Sejuani,20,5,25.0
Jarvan IV,Diana,3,2,66.67
Veigar,Zed,6,2,33.33
Thresh,Neeko,3,2,66.67
Twitch,Udyr,1,1,100.0
Yuumi,Amumu,5,5,100.0
Qiyana,Zed,1,0,0.0
Milio,Draven,4,0,0.0
Twitch,Viego,20,15,75.0
Gragas,Gwen,2,2,100.0
Shen,Poppy,5,0,0.0
VelKoz,Karthus,4,2,50.0
Taliyah,Sejuani,2,2,100.0
Qiyana,Zyra,2,2,100.0
Ornn,Karthus,2,0,0.0
Veigar,Master Yi,4,2,50.0
Rell,Katarina,2,0,0.0
Lulu,Ezreal,3,1,33.33
Hwei,Belveth,1,1,100.0
Jhin,Zed,3,3,100.0
Rengar,Shaco,1,0,0.0
Anivia,Volibear,3,0,0.0
Katarina,Elise,2,0,0.0
Caitlyn,Fiddlesticks,1,0,0.0
Miss Fortune,Ekko,2,1,50.0
Yasuo,Diana,2,0,0.0
LeBlanc,Wukong,2,1,50.0
Nami,Sona,1,0,0.0
Tahm Kench,Warwick,8,2,25.0
Sylas,Yasuo,3,0,0.0
Zyra,Shyvana,1,0,0.0
Jax,Ekko,3,3,100.0
Nidalee,Ekko,12,9,75.0
Tahm Kench,Kindred,13,7,53.85
Pyke,Amumu,19,9,47.37
Soraka,Lucian,1,1,100.0
Lissandra,Ekko,2,2,100.0
Rakan,Shyvana,26,7,26.92
Sylas,Lillia,15,13,86.67
Twisted Fate,Naafiri,7,3,42.86
Pantheon,Gragas,5,3,60.0
Zoe,Maokai,1,1,100.0
Xerath,Shaco,1,0,0.0
Senna,Darius,9,6,66.67
Zilean,Sion,5,3,60.0
Anivia,KhaZix,4,3,75.0
Qiyana,Kindred,1,1,100.0
Gragas,Camille,1,1,100.0
Trundle,Jax,2,2,100.0
Ziggs,Lee Sin,2,0,0.0
Poppy,Warwick,10,2,20.0
KhaZix,Kayn,1,0,0.0
Nami,Vayne,19,15,78.95
Ezreal,Karthus,1,0,0.0
Amumu,Udyr,1,1,100.0
Nautilus,Lux,2,0,0.0
Soraka,Zeri,1,0,0.0
Blitzcrank,Draven,6,0,0.0
Veigar,Wukong,1,1,100.0
Zyra,Nilah,1,1,100.0
Rell,Aphelios,1,0,0.0
Sona,Sion,1,1,100.0
Xerath,Talon,22,11,50.0
Hwei,Mordekaiser,2,2,100.0
Jhin,Diana,1,0,0.0
Karma,Mordekaiser,10,6,60.0
Caitlyn,Dr. Mundo,2,2,100.0
Blitzcrank,Amumu,4,2,50.0
Swain,Gragas,3,3,100.0
Janna,Brand,5,2,40.0
Rell,Yasuo,2,2,100.0
Hwei,Warwick,3,0,0.0
Brand,Master Yi,14,12,85.71
Ornn,Draven,1,1,100.0
Briar,Rengar,3,0,0.0
Brand,Ekko,3,1,33.33
Zoe,Skarner,1,1,100.0
Taric,Vayne,1,0,0.0
Soraka,Olaf,12,7,58.33
Veigar,Kayn,1,1,100.0
Shaco,Sejuani,2,0,0.0
Morgana,Sejuani,6,3,50.0
Katarina,Udyr,1,1,100.0
Taric,Rengar,17,10,58.82
Kennen,Talon,4,3,75.0
Galio,Jax,3,0,0.0
Kennen,Udyr,2,2,100.0
Fiddlesticks,Darius,1,1,100.0
Annie,Dr. Mundo,4,2,50.0
Zac,Naafiri,4,0,0.0
Zoe,Briar,1,0,0.0
Thresh,Warwick,70,40,57.14
Elise,Skarner,9,9,100.0
Lulu,Vayne,3,2,66.67
Singed,Gwen,2,2,100.0
Yone,KhaZix,1,0,0.0
Soraka,Warwick,38,13,34.21
Brand,Qiyana,1,0,0.0
Mel,Lillia,4,1,25.0
Ivern,Lee Sin,9,4,44.44
Zoe,Sejuani,1,0,0.0
Orianna,Master Yi,2,1,50.0
Nami,VelKoz,1,0,0.0
Singed,Pantheon,1,0,0.0
Sett,Evelynn,1,0,0.0
Nocturne,Viego,2,0,0.0
Xerath,Brand,1,0,0.0
Riven,Skarner,1,1,100.0
Riven,Naafiri,1,0,0.0
Janna,Neeko,2,1,50.0
Brand,Belveth,2,0,0.0
Lux,Naafiri,28,9,32.14
Karma,Tryndamere,2,0,0.0
VelKoz,Mordekaiser,3,0,0.0
Amumu,Rumble,1,1,100.0
Aatrox,Wukong,1,0,0.0
Sylas,Briar,7,5,71.43
Sejuani,Viego,1,1,100.0
Qiyana,Volibear,3,3,100.0
Xerath,Master Yi,2,0,0.0
Rell,Nasus,4,3,75.0
Amumu,Warwick,1,1,100.0
Kassadin,Viego,1,0,0.0
Malphite,Dr. Mundo,1,0,0.0
Gragas,Poppy,1,0,0.0
Karma,Neeko,4,0,0.0
Brand,Udyr,4,2,50.0
Zac,Pantheon,5,3,60.0
Amumu,Elise,2,2,100.0
Annie,Viego,12,9,75.0
Rakan,Maokai,11,3,27.27
Qiyana,Naafiri,1,0,0.0
Vex,Pantheon,1,0,0.0
Syndra,Lee Sin,2,2,100.0
Sylas,Kayn,11,5,45.45
Amumu,Shyvana,1,0,0.0
Varus,Diana,1,0,0.0
Zilean,Teemo,4,0,0.0
Nami,Tryndamere,4,0,0.0
Dr. Mundo,Rengar,1,1,100.0
Morgana,Sylas,3,1,33.33
Brand,Zed,13,2,15.38
Twisted Fate,Xin Zhao,1,0,0.0
Skarner,Dr. Mundo,1,1,100.0
Skarner,Naafiri,5,0,0.0
Elise,Singed,1,0,0.0
Lulu,Singed,1,0,0.0
Karthus,Diana,1,1,100.0
Nami,Draven,7,7,100.0
Alistar,Vayne,1,0,0.0
Shen,Mordekaiser,1,0,0.0
Twitch,Mordekaiser,1,1,100.0
Janna,Teemo,4,3,75.0
Heimerdinger,Maokai,1,1,100.0
Katarina,Viego,1,0,0.0
Diana,Rammus,1,0,0.0
Syndra,Pantheon,3,0,0.0
Soraka,Neeko,3,0,0.0
Annie,Hecarim,8,3,37.5
Brand,Elise,2,0,0.0
Alistar,Warwick,52,38,73.08
Ornn,Xin Zhao,6,0,0.0
Lee Sin,Talon,8,0,0.0
Xerath,Volibear,22,17,77.27
Swain,Zed,16,10,62.5
Ornn,Qiyana,4,0,0.0
Brand,Volibear,11,10,90.91
Morgana,Elise,15,9,60.0
Xerath,Briar,8,8,100.0
Zilean,Warwick,35,21,60.0
Ekko,Diana,2,0,0.0
Sett,KhaZix,4,0,0.0
Veigar,Fiddlesticks,1,1,100.0
Maokai,Yunara,3,0,0.0
Janna,Warwick,31,19,61.29
Lux,Master Yi,26,12,46.15
Swain,Lillia,4,2,50.0
Yuumi,Warwick,11,10,90.91
Sett,Rumble,8,0,0.0
Zilean,Sylas,11,3,27.27
Gwen,Lillia,4,0,0.0
Orianna,Vi,4,0,0.0
Soraka,Jayce,4,0,0.0
Karma,Kaisa,4,2,50.0
Zilean,Morgana,5,5,100.0
Shaco,Shen,4,4,100.0
Ashe,Rengar,4,0,0.0
Twitch,Zed,6,5,83.33
Blitzcrank,Kaisa,4,0,0.0
Lux,Graves,23,5,21.74
Senna,Warwick,19,5,26.32
Jhin,Dr. Mundo,6,0,0.0
Kayn,Rengar,3,0,0.0
Sett,Kindred,6,0,0.0
Annie,Kindred,2,0,0.0
LeBlanc,Ekko,6,2,33.33
Lissandra,Naafiri,1,1,100.0
Azir,Poppy,5,0,0.0
Urgot,Viego,2,0,0.0
Shen,Lillia,2,0,0.0
Hwei,Reksai,2,2,100.0
Blitzcrank,Warwick,32,14,43.75
Ashe,Ekko,5,0,0.0
Taric,Ambessa,3,1,33.33
Lux,Warwick,23,8,34.78
Taric,Warwick,19,4,21.05
LeBlanc,Warwick,1,0,0.0
LeBlanc,Jayce,1,0,0.0
Viego,Wukong,2,2,100.0
Brand,Shaco,15,11,73.33
Milio,Warwick,40,22,55.0
Maokai,Malphite,1,1,100.0
Poppy,Yorick,7,3,42.86
Hwei,Kindred,10,9,90.0
Ornn,Kindred,6,6,100.0
Soraka,Brand,14,8,57.14
Ashe,Gwen,5,0,0.0
Janna,Sett,3,1,33.33
Xerath,Elise,4,0,0.0
Zyra,Sylas,10,5,50.0
Zyra,Warwick,5,0,0.0
Brand,Wukong,2,0,0.0
Jarvan IV,Ivern,3,3,100.0
Caitlyn,Lillia,1,0,0.0
Heimerdinger,Viego,4,1,25.0
Aurora,Talon,2,0,0.0
Ahri,Elise,6,0,0.0
Jarvan IV,Talon,11,6,54.55
VelKoz,Elise,11,2,18.18
Maokai,Warwick,17,7,41.18
Sett,Nunu & Willump,4,0,0.0
Trundle,Warwick,1,1,100.0
Shen,Ivern,3,0,0.0
Morgana,Warwick,19,1,5.26
Zyra,Briar,4,0,0.0
Lux,Shyvana,8,4,50.0
Taric,Nasus,2,0,0.0
Shaco,Lillia,8,4,50.0
Maokai,Teemo,5,0,0.0
Veigar,Graves,3,3,100.0
Trundle,Amumu,1,0,0.0
Mel,Dr. Mundo,8,4,50.0
Swain,Sejuani,2,1,50.0
Xerath,Shyvana,6,2,33.33
Viego,Skarner,3,3,100.0
Sett,Amumu,2,2,100.0
Malphite,Viego,5,5,100.0
Nidalee,Skarner,3,3,100.0
Zilean,Shyvana,6,2,33.33
Veigar,Sett,2,2,100.0
Maokai,Skarner,8,2,25.0
Lux,Rammus,4,3,75.0
Lissandra,Gragas,7,7,100.0
Lissandra,Amumu,2,2,100.0
Morgana,Karthus,21,5,23.81
Maokai,Dr. Mundo,12,6,50.0
LeBlanc,Elise,6,0,0.0
Lux,Thresh,3,0,0.0
Trundle,Nasus,1,0,0.0
Twitch,Pantheon,3,2,66.67
Lux,Briar,9,5,55.56
Renata,Sylas,11,11,100.0
Alistar,Nasus,2,2,100.0
Zyra,Sejuani,7,4,57.14
Malphite,Kayn,6,6,100.0
Lux,Brand,1,0,0.0
Janna,Mordekaiser,8,3,37.5
Lux,Elise,8,3,37.5
Galio,Diana,7,2,28.57
Yuumi,Sion,3,0,0.0
Kayn,Lee Sin,3,3,100.0
Vi,Nunu & Willump,2,0,0.0
Rell,Kayle,1,1,100.0
Viego,Talon,1,1,100.0
Bard,Kayle,1,0,0.0
Nami,Yone,4,0,0.0
Brand,Viego,32,3,9.38
Ashe,Diana,8,0,0.0
Senna,Neeko,4,1,25.0
Gwen,Diana,2,2,100.0
Urgot,Elise,5,0,0.0
Lux,Sion,5,5,100.0
Thresh,Vayne,12,4,33.33
Braum,Kayle,2,2,100.0
Sona,Tristana,3,3,100.0
Thresh,Darius,6,3,50.0
Sylas,Warwick,13,10,76.92
Pyke,Kaisa,4,4,100.0
VelKoz,Nocturne,7,5,71.43
Janna,Zeri,2,0,0.0
Renata,Warwick,27,17,62.96
Lulu,Maokai,32,12,37.5
Zoe,Dr. Mundo,2,1,50.0
Zilean,Amumu,15,5,33.33
Fiddlesticks,Nidalee,13,10,76.92
Zed,Hecarim,1,0,0.0
Naafiri,Viego,3,0,0.0
Sett,Wukong,2,0,0.0
Heimerdinger,Dr. Mundo,4,4,100.0
Anivia,Jarvan IV,10,0,0.0
Yuumi,Olaf,5,4,80.0
Sett,Jax,3,3,100.0
Sett,Nocturne,4,4,100.0
Sett,Maokai,6,6,100.0
Sett,Lillia,8,8,100.0
Sett,Dr. Mundo,7,3,42.86
Jhin,Rammus,2,0,0.0
Tahm Kench,Sion,1,0,0.0
Maokai,Reksai,6,1,16.67
Milio,Neeko,2,1,50.0
Sylas,Elise,6,1,16.67
Hwei,Graves,2,0,0.0
Braum,Sion,6,3,50.0
Renata,Mordekaiser,2,0,0.0
Heimerdinger,Shyvana,2,0,0.0
Jarvan IV,Master Yi,7,0,0.0
Fiddlesticks,Amumu,3,3,100.0
Sejuani,Nidalee,1,0,0.0
Brand,Reksai,1,0,0.0
Shen,Akshan,2,0,0.0
Sett,Elise,3,0,0.0
Malphite,Elise,1,1,100.0
Brand,Briar,3,1,33.33
Morgana,Skarner,3,2,66.67
Zilean,Mordekaiser,4,4,100.0
Nautilus,Maokai,11,5,45.45
Swain,Olaf,6,5,83.33
Veigar,Ekko,4,0,0.0
Skarner,Master Yi,9,0,0.0
Maokai,Briar,19,16,84.21
KhaZix,Hecarim,3,3,100.0
Yone,Kayn,2,2,100.0
Rell,Teemo,2,0,0.0
Jarvan IV,Lee Sin,7,4,57.14
Pyke,Tryndamere,4,2,50.0
Blitzcrank,Olaf,27,27,100.0
Qiyana,Lee Sin,1,1,100.0
Milio,Sion,4,0,0.0
Heimerdinger,Amumu,2,2,100.0
Azir,Gwen,2,0,0.0
Talon,Kindred,2,0,0.0
Nasus,Fiddlesticks,1,1,100.0
Swain,Zac,3,3,100.0
Senna,Sett,2,1,50.0
Ivern,Ambessa,2,2,100.0
Vladimir,Rammus,2,2,100.0
Xerath,Viego,35,14,40.0
Sett,Vi,2,2,100.0
Lux,Amumu,4,1,25.0
Galio,Skarner,1,0,0.0
Varus,Gragas,1,1,100.0
Swain,Elise,4,0,0.0
Bard,Malphite,2,0,0.0
Seraphine,Urgot,2,0,0.0
Urgot,KhaZix,1,0,0.0
Annie,Diana,2,0,0.0
Malphite,Briar,4,4,100.0
KhaZix,Viego,1,1,100.0
Varus,Kayn,1,0,0.0
Heimerdinger,Master Yi,4,4,100.0
KhaZix,Ekko,1,0,0.0
Sion,Talon,2,0,0.0
Zed,Nunu & Willump,1,0,0.0
Viktor,Skarner,2,0,0.0
Nidalee,Warwick,3,3,100.0
Skarner,Nocturne,1,0,0.0
Tahm Kench,Brand,2,1,50.0
Soraka,Yorick,1,1,100.0
Thresh,Kayle,2,2,100.0
Nami,Yuumi,1,0,0.0
Brand,Rammus,1,0,0.0
Ashe,Volibear,4,0,0.0
Pantheon,Warwick,15,11,73.33
Lulu,Sett,2,0,0.0
Lissandra,Kindred,2,0,0.0
Thresh,Brand,13,9,69.23
Xerath,Diana,6,3,50.0
Mel,Ivern,10,8,80.0
Viego,Hecarim,4,1,25.0
Kennen,Evelynn,2,2,100.0
Milio,Sett,1,1,100.0
Senna,Aatrox,3,0,0.0
Milio,Chogath,3,3,100.0
Kennen,Kayn,3,1,33.33
Xerath,Warwick,4,2,50.0
Pyke,Zeri,1,1,100.0
Yuumi,Varus,1,0,0.0
Xerath,Sion,1,0,0.0
Xerath,Jax,2,2,100.0
Kennen,KhaZix,1,0,0.0
Heimerdinger,Naafiri,3,1,33.33
Morgana,Kaisa,3,3,100.0
Viego,Lillia,2,0,0.0
Kennen,Qiyana,3,3,100.0
Seraphine,Chogath,1,1,100.0
LeBlanc,Evelynn,1,0,0.0
Ashe,KhaZix,2,1,50.0
Jarvan IV,Reksai,3,0,0.0
Thresh,Varus,1,0,0.0
Malzahar,Kindred,2,2,100.0
Sett,Brand,2,2,100.0
Anivia,Maokai,4,4,100.0
Ekko,Warwick,1,1,100.0
Morgana,Olaf,3,0,0.0
Milio,Olaf,5,2,40.0
Lissandra,KhaZix,1,0,0.0
Seraphine,Olaf,1,1,100.0
Skarner,Wukong,2,2,100.0
VelKoz,Jax,4,1,25.0
Swain,Warwick,4,0,0.0
Ornn,Belveth,2,0,0.0
Lux,Gragas,4,0,0.0
Lissandra,Volibear,3,0,0.0
Shaco,Briar,6,4,66.67
Seraphine,Neeko,2,2,100.0
Morgana,Maokai,4,0,0.0
Xerath,Morgana,4,4,100.0
Senna,Morgana,2,0,0.0
Xerath,Poppy,5,0,0.0
Azir,Pantheon,1,1,100.0
Annie,Kayn,10,7,70.0
Kennen,Naafiri,2,1,50.0
Nocturne,Evelynn,1,0,0.0
Jarvan IV,Tryndamere,1,0,0.0
Twitch,Jax,7,1,14.29
Shen,Master Yi,1,0,0.0
Yuumi,Mordekaiser,2,0,0.0
Lux,Tryndamere,2,0,0.0
Twitch,Warwick,7,5,71.43
Heimerdinger,Ivern,1,1,100.0
Swain,Shyvana,1,1,100.0
Milio,Mordekaiser,7,2,28.57
Senna,Chogath,1,0,0.0
Nami,Kayle,4,2,50.0
Rumble,Tryndamere,1,1,100.0
Senna,Sylas,2,1,50.0
Hwei,Briar,3,0,0.0
Blitzcrank,Akali,1,0,0.0
Pyke,Ahri,1,0,0.0
Jarvan IV,Naafiri,2,0,0.0
Kennen,Shaco,1,0,0.0
Rakan,Sett,1,1,100.0
Zilean,Sett,5,3,60.0
Thresh,Sett,2,0,0.0
Mel,Warwick,3,0,0.0
Renata,Shyvana,5,5,100.0
Viego,Volibear,4,0,0.0
Morgana,Darius,1,0,0.0
Renata,Amumu,14,8,57.14
Fiora,Volibear,1,0,0.0
Viktor,Trundle,2,0,0.0
Seraphine,Sett,1,0,0.0
Seraphine,Mordekaiser,2,0,0.0
Maokai,Rumble,3,3,100.0
Amumu,Gragas,1,1,100.0
Anivia,Lillia,1,1,100.0
Nasus,Zac,2,2,100.0
LeBlanc,Taliyah,1,0,0.0
Seraphine,Sylas,1,1,100.0
Viego,Diana,1,1,100.0
KSante,Talon,1,0,0.0
Yasuo,Master Yi,2,0,0.0
Ahri,Naafiri,1,0,0.0
Trundle,Gragas,3,1,33.33
Zilean,Vayne,2,1,50.0
Shen,Hecarim,1,0,0.0
Neeko,Draven,1,1,100.0
Taric,Maokai,4,3,75.0
Ashe,Jarvan IV,16,3,18.75
Taric,Morgana,1,0,0.0
Senna,Kaisa,2,0,0.0
LeBlanc,Maokai,2,0,0.0
Ivern,Lillia,2,0,0.0
Pantheon,Maokai,1,1,100.0
Lux,Maokai,3,3,100.0
Zyra,Maokai,1,1,100.0
Vi,Ivern,1,1,100.0
Draven,Shaco,1,0,0.0
Brand,Ivern,1,0,0.0
Nautilus,Taric,1,1,100.0
Morgana,Amumu,5,1,20.0
Sion,Jarvan IV,1,0,0.0
Brand,Amumu,1,1,100.0
Naafiri,Nocturne,3,3,100.0
Blitzcrank,Teemo,4,2,50.0
Xerath,Wukong,7,2,28.57
Lux,Taliyah,3,0,0.0
Brand,Darius,1,0,0.0
Malphite,Amumu,2,2,100.0
Nasus,Sejuani,1,1,100.0
Braum,Yunara,2,0,0.0
Garen,Pantheon,1,0,0.0
VelKoz,Sejuani,6,6,100.0
Lulu,Kaisa,2,2,100.0
Sion,KhaZix,1,1,100.0
Leona,Rumble,1,1,100.0
Heimerdinger,Udyr,3,3,100.0
Heimerdinger,Gwen,1,0,0.0
Seraphine,Amumu,7,6,85.71
Briar,Shyvana,4,2,50.0
Ashe,Shyvana,1,0,0.0
Poppy,Nasus,1,1,100.0
Bard,Sett,1,1,100.0
Shaco,Teemo,6,3,50.0
Rell,Vayne,1,0,0.0
Swain,Briar,3,1,33.33
Jarvan IV,Belveth,4,2,50.0
Nami,Sett,4,3,75.0
Xerath,Lillia,2,2,100.0
Zed,Viego,2,0,0.0
Rengar,Kayn,1,1,100.0
Lulu,Yuumi,1,0,0.0
Soraka,Sion,5,5,100.0
LeBlanc,Sejuani,2,1,50.0
Malphite,Vayne,1,0,0.0
LeBlanc,Udyr,2,0,0.0
LeBlanc,Naafiri,3,3,100.0
Alistar,Amumu,3,0,0.0
Nami,Nautilus,1,0,0.0
Caitlyn,Diana,1,0,0.0
Tahm Kench,Maokai,1,0,0.0
Poppy,Shen,2,0,0.0
Ornn,Talon,2,1,50.0
Zoe,Fiddlesticks,2,0,0.0
Karma,Sion,7,0,0.0
Milio,Darius,10,9,90.0
Veigar,Gwen,1,0,0.0
Singed,Lee Sin,2,2,100.0
Nasus,Karthus,1,0,0.0
Hwei,Nocturne,5,0,0.0
Zilean,Malzahar,2,2,100.0
Sett,Sejuani,2,0,0.0
LeBlanc,Briar,1,1,100.0
Rengar,Nunu & Willump,1,1,100.0
Thresh,Nasus,3,2,66.67
Morgana,Nasus,1,0,0.0
Rakan,Darius,6,0,0.0
Sylas,Sejuani,2,2,100.0
Malphite,Graves,1,0,0.0
Sona,Singed,1,1,100.0
Rakan,Vayne,1,1,100.0
Blitzcrank,Tristana,1,0,0.0
Xerath,Rammus,1,1,100.0
Karma,Nasus,2,0,0.0
Qiyana,Evelynn,1,1,100.0
Zoe,Warwick,2,0,0.0
Hwei,Zac,4,0,0.0
Singed,Nunu & Willump,1,0,0.0
Ashe,Brand,1,0,0.0
Ivern,Kayn,3,2,66.67
Lee Sin,Viego,1,0,0.0
Pyke,Olaf,23,14,60.87
Twitch,Zac,5,4,80.0
Shaco,Vayne,1,1,100.0
Jarvan IV,Amumu,2,0,0.0
Braum,Twitch,1,0,0.0
Taric,Brand,1,0,0.0
