champion1,champion2,games,wins,win_rate
Brand,Kaisa,29,14,48.28
Veigar,Lux,2,0,0.0
Brand,Lux,1,0,0.0
Shaco,Ziggs,4,1,25.0
Teemo,Draven,1,0,0.0
Swain,Lux,2,2,100.0
Zac,Zyra,1,1,100.0
VelKoz,Kaisa,30,12,40.0
Jhin,Jinx,1,1,100.0
Nunu & Willump,Ashe,1,1,100.0
Lux,Sivir,56,32,57.14
Senna,Ahri,4,3,75.0
Hwei,Lucian,3,0,0.0
Leona,Aurelion Sol,24,13,54.17
Maokai,Urgot,1,0,0.0
Twisted Fate,Ezreal,13,7,53.85
Veigar,Miss Fortune,1,0,0.0
Swain,Xerath,1,1,100.0
VelKoz,Draven,6,1,16.67
Swain,Vayne,15,15,100.0
Orianna,Xayah,1,1,100.0
Nautilus,Vladimir,8,5,62.5
Veigar,Aphelios,7,2,28.57
Alistar,Yone,2,1,50.0
Tahm Kench,Syndra,3,3,100.0
Braum,Kalista,43,20,46.51
Amumu,Zoe,1,0,0.0
Swain,Draven,5,2,40.0
Zoe,Aurelion Sol,2,2,100.0
Xin Zhao,Nilah,1,0,0.0
Alistar,Fizz,1,1,100.0
Rammus,Corki,2,1,50.0
Nunu & Willump,Sivir,1,1,100.0
Kennen,Kalista,9,0,0.0
Morgana,Lucian,19,10,52.63
Amumu,Samira,5,4,80.0
Leona,VelKoz,8,6,75.0
Sona,Zilean,1,1,100.0
Zac,Syndra,1,1,100.0
Elise,Azir,1,0,0.0
Pantheon,Aurora,1,0,0.0
Camille,Viktor,1,1,100.0
Xin Zhao,Sivir,1,1,100.0
Zilean,Veigar,12,4,33.33
Katarina,Zeri,1,0,0.0
Senna,Veigar,46,11,23.91
Trundle,Veigar,1,1,100.0
Zoe,KogMaw,10,3,30.0
Twitch,Zeri,2,0,0.0
Thresh,Galio,1,1,100.0
Milio,Azir,1,1,100.0
Xerath,Karthus,5,5,100.0
Wukong,Aphelios,1,1,100.0
Warwick,Tristana,1,0,0.0
Wukong,Ezreal,1,1,100.0
Camille,Ashe,6,5,83.33
Milio,Bard,1,1,100.0
Xerath,Lux,5,1,20.0
Swain,Anivia,1,1,100.0
Mel,Hwei,16,5,31.25
Vi,Tristana,1,1,100.0
Wukong,Jayce,1,0,0.0
Taric,Irelia,2,2,100.0
Ashe,Kayle,2,2,100.0
Thresh,Kayle,1,0,0.0
Bard,Cassiopeia,20,11,55.0
Kennen,Kaisa,20,6,30.0
Rengar,Reksai,1,0,0.0
Twisted Fate,Sivir,2,1,50.0
Sett,Aphelios,2,1,50.0
Ashe,Caitlyn,9,0,0.0
Brand,Akshan,1,1,100.0
Swain,Aphelios,5,3,60.0
Alistar,Viego,1,1,100.0
Xin Zhao,Mel,1,1,100.0
Milio,Seraphine,11,6,54.55
Zilean,Kled,1,1,100.0
Shaco,Nilah,4,4,100.0
Nunu & Willump,Morgana,1,1,100.0
Heimerdinger,Irelia,1,0,0.0
Milio,Urgot,1,0,0.0
Kayle,Lucian,1,0,0.0
Nautilus,Kindred,1,1,100.0
Renata,Xerath,2,0,0.0
Jarvan IV,Corki,10,6,60.0
Qiyana,Sivir,1,1,100.0
Karma,Samira,32,25,78.12
Pyke,Akali,1,1,100.0
Nunu & Willump,Ziggs,3,1,33.33
Renata,Caitlyn,37,19,51.35
Fiddlesticks,Kalista,2,2,100.0
Alistar,Pyke,1,0,0.0
Nunu & Willump,Fizz,1,1,100.0
Fiora,Jhin,10,7,70.0
Fiora,Zeri,1,1,100.0
Nami,Maokai,1,0,0.0
Sylas,Nilah,15,5,33.33
Gragas,Yone,1,0,0.0
Sion,Varus,1,1,100.0
Soraka,Kindred,3,1,33.33
Zyra,Ziggs,9,5,55.56
Trundle,Seraphine,5,2,40.0
Maokai,Xerath,1,0,0.0
Teemo,Cassiopeia,1,0,0.0
Braum,Nilah,42,14,33.33
Sion,Smolder,1,0,0.0
Anivia,Hwei,2,2,100.0
Annie,Miss Fortune,17,16,94.12
Nautilus,Kled,1,1,100.0
Pantheon,Annie,1,0,0.0
Shen,Swain,1,1,100.0
Sona,Zoe,1,1,100.0
Senna,Nautilus,2,1,50.0
Nami,Yone,2,1,50.0
Shaco,Mel,7,2,28.57
Dr. Mundo,Yasuo,1,1,100.0
Zoe,VelKoz,1,1,100.0
Yuumi,Mel,15,6,40.0
Nautilus,Urgot,1,1,100.0
Urgot,Senna,2,1,50.0
Leona,Kled,1,1,100.0
Janna,Yorick,1,0,0.0
Alistar,Nunu & Willump,1,1,100.0
Pantheon,Aphelios,22,10,45.45
Nunu & Willump,Udyr,1,0,0.0
Milio,Xerath,3,1,33.33
Yuumi,Seraphine,5,2,40.0
Karma,Cassiopeia,10,0,0.0
Karma,Katarina,3,1,33.33
Rell,Vladimir,15,8,53.33
Camille,Lux,4,3,75.0
Anivia,Jhin,9,3,33.33
Fiora,Tristana,3,0,0.0
Veigar,Draven,4,3,75.0
Tahm Kench,Caitlyn,14,9,64.29
Morgana,Vayne,18,12,66.67
Zyra,Seraphine,6,6,100.0
Shaco,Syndra,2,1,50.0
Nunu & Willump,Draven,3,3,100.0
Rammus,Lucian,1,1,100.0
Elise,Zoe,3,2,66.67
Zoe,Gwen,1,0,0.0
Xin Zhao,Twitch,1,0,0.0
Jarvan IV,Varus,14,1,7.14
Morgana,Yasuo,9,0,0.0
Ivern,Senna,8,7,87.5
Heimerdinger,Senna,8,8,100.0
Rell,Soraka,3,3,100.0
Rakan,Jax,8,8,100.0
Anivia,Yunara,16,4,25.0
Zoe,Hwei,8,8,100.0
Senna,Vladimir,5,0,0.0
Syndra,Ezreal,16,2,12.5
Mel,Yasuo,12,11,91.67
Soraka,Brand,14,8,57.14
Alistar,Karma,3,3,100.0
Xin Zhao,Jhin,1,0,0.0
Senna,Aurelion Sol,56,26,46.43
Rakan,Qiyana,7,0,0.0
Pyke,Chogath,28,4,14.29
Katarina,Lucian,3,3,100.0
Nautilus,Zilean,9,1,11.11
Maokai,Nilah,10,8,80.0
Lee Sin,Yasuo,8,0,0.0
Karthus,Corki,9,2,22.22
Janna,Kalista,10,8,80.0
VelKoz,Qiyana,3,3,100.0
Bard,Anivia,5,0,0.0
Katarina,Varus,5,4,80.0
Poppy,Aurelion Sol,35,19,54.29
Gragas,KogMaw,11,11,100.0
Sona,Cassiopeia,11,3,27.27
Kassadin,Ezreal,6,0,0.0
Sylas,Yasuo,9,7,77.78
Mel,Xerath,8,8,100.0
Fiora,Corki,9,0,0.0
LeBlanc,KogMaw,3,1,33.33
Annie,Yunara,18,11,61.11
Sett,Mel,5,5,100.0
Chogath,Senna,7,0,0.0
Camille,Hwei,5,0,0.0
Soraka,Warwick,5,5,100.0
Fiora,Kaisa,7,7,100.0
Evelynn,Smolder,3,0,0.0
Heimerdinger,Ashe,6,2,33.33
Soraka,Chogath,5,1,20.0
Sona,Vladimir,15,12,80.0
Fiora,Ezreal,7,7,100.0
Zoe,Akshan,2,2,100.0
Xerath,Aphelios,14,7,50.0
Twitch,Ashe,3,1,33.33
Swain,Syndra,2,2,100.0
Twitch,Heimerdinger,3,0,0.0
Rengar,Senna,2,2,100.0
Soraka,Syndra,9,1,11.11
Ezreal,Kalista,3,3,100.0
Annie,Smolder,5,2,40.0
Hwei,Yasuo,1,0,0.0
Jayce,Twitch,2,0,0.0
Rumble,Anivia,5,5,100.0
Rumble,Draven,1,0,0.0
Amumu,Draven,4,4,100.0
Sejuani,Yasuo,5,5,100.0
Karma,Aurelion Sol,26,16,61.54
Gragas,Lux,3,1,33.33
Heimerdinger,Varus,6,3,50.0
Taric,Jayce,7,0,0.0
Karthus,Senna,8,8,100.0
Nautilus,Twisted Fate,4,0,0.0
Swain,Lucian,19,6,31.58
Yunara,Senna,1,0,0.0
Xerath,KogMaw,1,1,100.0
Lulu,Seraphine,6,2,33.33
Zac,KogMaw,5,0,0.0
Maokai,VelKoz,2,2,100.0
Alistar,Sett,1,1,100.0
Pantheon,Cassiopeia,13,11,84.62
Kalista,Brand,9,0,0.0
Pyke,Kayle,11,2,18.18
Karma,Jax,8,0,0.0
Janna,Anivia,5,0,0.0
Tahm Kench,Cassiopeia,10,0,0.0
Galio,Samira,5,2,40.0
Rakan,Chogath,8,4,50.0
Leona,Morgana,3,3,100.0
Leona,Vladimir,8,2,25.0
Lissandra,Ezreal,5,0,0.0
Janna,VelKoz,9,6,66.67
Zilean,Morgana,6,0,0.0
Leona,Cassiopeia,11,8,72.73
Nautilus,Morgana,10,8,80.0
Morgana,Aurelion Sol,8,4,50.0
Sylas,Viktor,7,4,57.14
Annie,Sivir,11,7,63.64
Renata,Miss Fortune,38,28,73.68
Katarina,KogMaw,7,0,0.0
LeBlanc,Hwei,1,1,100.0
Anivia,Senna,5,3,60.0
Zilean,Kalista,6,2,33.33
Qiyana,Aphelios,3,0,0.0
Zilean,Cassiopeia,12,4,33.33
Elise,Singed,3,0,0.0
Rengar,Varus,5,0,0.0
Shaco,Yasuo,11,0,0.0
Zac,Corki,8,4,50.0
Twitch,Senna,2,2,100.0
Zilean,Chogath,5,5,100.0
Sona,Anivia,5,0,0.0
Bard,Jax,8,8,100.0
Qiyana,Smolder,5,0,0.0
Taric,Miss Fortune,25,13,52.0
Katarina,Lux,3,0,0.0
Milio,Nilah,8,4,50.0
Jhin,Viktor,1,1,100.0
Jhin,Kaisa,5,5,100.0
Soraka,Poppy,5,0,0.0
Bard,Chogath,11,5,45.45
Hwei,Milio,3,0,0.0
Anivia,Draven,6,0,0.0
Taric,Morgana,1,0,0.0
Alistar,Singed,6,4,66.67
Poppy,Jax,3,0,0.0
Yuumi,Veigar,3,3,100.0
Kennen,Jhin,9,5,55.56
Fiora,Twitch,4,0,0.0
Sett,Veigar,6,0,0.0
Belveth,Kaisa,2,0,0.0
Qiyana,Kaisa,1,0,0.0
Galio,Ashe,2,1,50.0
Jhin,Swain,3,0,0.0
Xerath,Samira,2,0,0.0
Twitch,Miss Fortune,7,7,100.0
Nautilus,Ahri,2,2,100.0
Katarina,Sivir,3,0,0.0
Qiyana,Veigar,3,0,0.0
Jhin,Xayah,1,0,0.0
Zoe,Twisted Fate,3,1,33.33
Evelynn,Samira,1,1,100.0
Bard,Zoe,11,9,81.82
Skarner,Ashe,3,0,0.0
Lux,Smolder,93,34,36.56
Zilean,Aurelion Sol,16,4,25.0
Zilean,Taliyah,9,1,11.11
Poppy,Ahri,2,1,50.0
Renata,Nilah,22,17,77.27
Yuumi,Ziggs,15,4,26.67
Caitlyn,Nami,2,0,0.0
Renata,Sett,1,1,100.0
Katarina,Jhin,4,4,100.0
Annie,Ziggs,3,3,100.0
Katarina,Vayne,2,2,100.0
Thresh,Vladimir,3,3,100.0
Alistar,Kayle,12,1,8.33
Soraka,Wukong,1,1,100.0
Yuumi,Zilean,1,0,0.0
Anivia,Seraphine,1,1,100.0
Vi,Aurelion Sol,1,0,0.0
Blitzcrank,Chogath,2,0,0.0
Veigar,Tristana,4,0,0.0
Seraphine,Cassiopeia,4,0,0.0
LeBlanc,Smolder,8,2,25.0
Xerath,Ashe,36,28,77.78
Sona,Sett,2,2,100.0
Annie,Aphelios,6,5,83.33
Mel,Aurelion Sol,6,6,100.0
Veigar,Yunara,5,1,20.0
VelKoz,Kalista,3,0,0.0
Lucian,Aphelios,1,0,0.0
Lux,VelKoz,2,2,100.0
Shaco,KogMaw,1,1,100.0
Ezreal,Hwei,1,1,100.0
Pyke,Zoe,2,2,100.0
Janna,Annie,3,0,0.0
Ahri,Yunara,3,3,100.0
Ahri,Morgana,1,1,100.0
Seraphine,Aurelion Sol,9,5,55.56
Hwei,Zyra,2,0,0.0
Brand,Vayne,5,3,60.0
Karma,Qiyana,5,3,60.0
Neeko,Veigar,2,2,100.0
Braum,Chogath,2,0,0.0
Lissandra,Ashe,4,1,25.0
Bard,Janna,1,0,0.0
Poppy,Brand,4,3,75.0
Poppy,Ryze,3,0,0.0
Sett,Ezreal,16,16,100.0
Senna,Dr. Mundo,2,2,100.0
Lulu,Chogath,11,4,36.36
Twitch,Xayah,12,2,16.67
Ryze,Tristana,1,1,100.0
Twisted Fate,Zeri,3,2,66.67
Rell,Qiyana,3,0,0.0
Senna,Ryze,1,0,0.0
Bard,Samira,20,7,35.0
Jarvan IV,Sivir,5,0,0.0
Ashe,Vladimir,3,0,0.0
Rell,Jax,3,3,100.0
Lulu,Syndra,5,2,40.0
Alistar,Jax,2,0,0.0
Sona,Jax,1,1,100.0
Ezreal,Aurelion Sol,1,1,100.0
Twitch,Yasuo,3,3,100.0
Anivia,Zilean,2,2,100.0
Ashe,Twitch,1,0,0.0
Trundle,Chogath,4,4,100.0
Singed,Senna,2,1,50.0
Nami,Chogath,4,3,75.0
Neeko,Brand,4,3,75.0
Alistar,Katarina,10,5,50.0
Karma,Zoe,3,0,0.0
Janna,Aurelion Sol,26,17,65.38
Senna,Rengar,2,0,0.0
Ezreal,Aphelios,2,0,0.0
LeBlanc,Ziggs,1,1,100.0
Ivern,Smolder,5,4,80.0
Seraphine,Chogath,1,0,0.0
Sett,Lux,1,1,100.0
Veigar,Jhin,9,5,55.56
Neeko,Chogath,4,2,50.0
Twitch,Smolder,6,1,16.67
Sett,Aurelion Sol,2,0,0.0
Orianna,Jhin,2,0,0.0
Zac,Lucian,5,2,40.0
Anivia,Karthus,2,2,100.0
Katarina,Smolder,2,2,100.0
Elise,Tahm Kench,1,0,0.0
Seraphine,Malzahar,1,1,100.0
Blitzcrank,Aurelion Sol,8,2,25.0
Ashe,Corki,1,0,0.0
Karma,Morgana,5,2,40.0
Gragas,Vladimir,3,3,100.0
Lulu,Aurelion Sol,5,0,0.0
Taric,Cassiopeia,5,1,20.0
Hwei,Seraphine,5,3,60.0
Katarina,Kalista,1,1,100.0
Alistar,Anivia,4,2,50.0
Jarvan IV,Yasuo,2,1,50.0
Twitch,Aphelios,4,4,100.0
Qiyana,Ezreal,2,0,0.0
Kennen,Smolder,5,5,100.0
Amumu,Caitlyn,2,2,100.0
Amumu,Hwei,4,0,0.0
Twitch,Nilah,2,1,50.0
Bard,Nasus,1,0,0.0
Anivia,Ezreal,7,2,28.57
Taliyah,Mel,2,2,100.0
Qiyana,Senna,3,3,100.0
Pantheon,Yone,2,2,100.0
Veigar,Lucian,4,1,25.0
Mel,Zyra,1,1,100.0
Nautilus,Kayle,2,2,100.0
Rakan,Kalista,20,11,55.0
Pantheon,Chogath,2,2,100.0
Soraka,Cassiopeia,1,1,100.0
Xerath,Cassiopeia,1,1,100.0
Lux,Cassiopeia,1,0,0.0
Hwei,Veigar,14,11,78.57
Jhin,Vladimir,4,3,75.0
Rengar,Jhin,7,0,0.0
Nautilus,Chogath,3,1,33.33
Katarina,Tristana,2,0,0.0
Caitlyn,Jhin,1,0,0.0
Ashe,Jhin,19,9,47.37
Yasuo,Aurelion Sol,2,0,0.0
Xerath,Corki,7,0,0.0
Taric,Vladimir,3,1,33.33
Yuumi,Qiyana,3,2,66.67
Rell,Anivia,1,1,100.0
Maokai,Aurelion Sol,4,3,75.0
Nami,Qiyana,1,1,100.0
Bard,Warwick,2,0,0.0
Jax,Nilah,3,3,100.0
Blitzcrank,Nilah,29,17,58.62
Ahri,Caitlyn,2,1,50.0
Lissandra,Xayah,3,3,100.0
Ashe,Viktor,3,3,100.0
Ezreal,Vi,2,2,100.0
Yuumi,Varus,16,7,43.75
Nidalee,Hwei,1,0,0.0
Qiyana,Karthus,2,2,100.0
Maokai,Ashe,12,5,41.67
Ziggs,Twitch,2,0,0.0
Karma,Zilean,4,2,50.0
Soraka,Qiyana,1,1,100.0
KhaZix,Malzahar,1,0,0.0
Soraka,Akshan,1,1,100.0
Ezreal,Seraphine,1,0,0.0
Zoe,Zyra,3,3,100.0
Milio,Karthus,17,16,94.12
Zoe,Veigar,6,4,66.67
Zoe,Ziggs,3,3,100.0
Nami,Katarina,4,1,25.0
Ziggs,Vayne,1,1,100.0
Veigar,Kaisa,3,3,100.0
Elise,Akshan,1,0,0.0
Miss Fortune,Caitlyn,1,0,0.0
Taric,Rengar,8,3,37.5
VelKoz,Veigar,3,3,100.0
Galio,Brand,3,3,100.0
Nami,Rumble,1,1,100.0
Lulu,Brand,12,5,41.67
Shaco,Draven,4,1,25.0
Bard,Kayle,17,11,64.71
Hwei,Ashe,3,2,66.67
Jhin,Zyra,1,0,0.0
Nautilus,Soraka,1,1,100.0
Thresh,Anivia,3,3,100.0
Alistar,Zilean,5,4,80.0
Caitlyn,Mel,2,2,100.0
Sylas,KogMaw,2,2,100.0
VelKoz,Karthus,13,10,76.92
Elise,Karthus,5,5,100.0
Hwei,Nilah,3,0,0.0
Ornn,Darius,1,1,100.0
Briar,Kaisa,5,0,0.0
Brand,Mel,4,1,25.0
Amumu,Veigar,2,1,50.0
Thresh,Lulu,2,2,100.0
Soraka,Singed,4,2,50.0
Taric,Zed,1,0,0.0
Katarina,Twitch,1,1,100.0
Kennen,Varus,4,3,75.0
Milio,Aurelion Sol,1,0,0.0
Twisted Fate,Smolder,4,4,100.0
Twitch,Karthus,6,1,16.67
Zac,Xayah,1,0,0.0
Zoe,Xerath,1,0,0.0
Renata,Ziggs,4,0,0.0
Elise,Sion,2,0,0.0
Swain,Zeri,10,2,20.0
Camille,Veigar,1,1,100.0
Sylas,Ziggs,3,0,0.0
Yone,Mel,1,0,0.0
Caitlyn,Kalista,7,0,0.0
Galio,Xayah,15,3,20.0
Pyke,Vladimir,2,0,0.0
Ivern,Tristana,4,4,100.0
Zoe,Yunara,3,2,66.67
Leona,Chogath,2,1,50.0
Orianna,VelKoz,1,0,0.0
Thresh,Chogath,1,1,100.0
Sona,Chogath,1,0,0.0
Singed,Smolder,1,0,0.0
Nautilus,Karma,2,0,0.0
Nocturne,Jinx,2,0,0.0
Shaco,Morgana,2,0,0.0
Riven,Senna,2,2,100.0
Amumu,Yunara,3,1,33.33
Riven,Karthus,1,0,0.0
Yuumi,Vladimir,4,0,0.0
Swain,Yunara,20,12,60.0
Pyke,Warwick,1,0,0.0
LeBlanc,Ashe,6,1,16.67
Aatrox,Varus,1,0,0.0
Galio,Veigar,2,0,0.0
Zoe,Senna,7,3,42.86
Lulu,Vladimir,1,1,100.0
Nami,Zilean,2,0,0.0
Tahm Kench,Nilah,13,9,69.23
Karma,Kalista,3,1,33.33
Qiyana,Varus,1,1,100.0
Lulu,Zilean,1,1,100.0
Kassadin,Corki,1,0,0.0
Malphite,Samira,1,0,0.0
Brand,Annie,1,1,100.0
Shaco,Anivia,1,0,0.0
Zac,Caitlyn,2,2,100.0
Rakan,Akshan,3,2,66.67
Vex,Sivir,1,0,0.0
Syndra,Smolder,2,2,100.0
Varus,Nautilus,1,0,0.0
Dr. Mundo,Varus,1,1,100.0
Qiyana,Mel,1,1,100.0
Ivern,Seraphine,1,0,0.0
Tahm Kench,Swain,11,10,90.91
Zyra,Aurelion Sol,3,2,66.67
Skarner,Samira,2,2,100.0
Skarner,Smolder,8,0,0.0
Karthus,Ezreal,1,1,100.0
Ivern,Jhin,1,0,0.0
Soraka,Rammus,1,1,100.0
Katarina,Kaisa,1,0,0.0
Seraphine,Vladimir,1,1,100.0
Seraphine,Kalista,8,3,37.5
Diana,Yunara,1,0,0.0
Syndra,Jhin,3,0,0.0
Thresh,Vex,1,0,0.0
Senna,Kayle,2,2,100.0
Karma,Kayle,1,0,0.0
Ivern,Katarina,1,0,0.0
Brand,Smolder,6,3,50.0
Blitzcrank,Syndra,9,1,11.11
Lee Sin,Yunara,8,0,0.0
LeBlanc,Vayne,5,0,0.0
Karma,Brand,15,9,60.0
Mel,Miss Fortune,32,7,21.88
Brand,Hwei,2,2,100.0
Soraka,Xerath,4,0,0.0
Sett,Sivir,6,6,100.0
Blitzcrank,Akshan,5,5,100.0
Lux,Jinx,25,15,60.0
Sett,Teemo,4,4,100.0
Xerath,Veigar,2,0,0.0
Milio,Lux,14,13,92.86
Ekko,Smolder,2,0,0.0
Sett,Lucian,12,6,50.0
Sett,Ashe,9,3,33.33
Veigar,Ezreal,1,1,100.0
Senna,Qiyana,6,5,83.33
Zilean,Akshan,6,4,66.67
Shaco,Zeri,28,12,42.86
Sett,Smolder,11,3,27.27
Elise,Xerath,5,0,0.0
Galio,Yunara,18,14,77.78
Gwen,Akshan,4,0,0.0
VelKoz,Nilah,11,1,9.09
Orianna,Aphelios,4,0,0.0
Nami,Taliyah,4,1,25.0
Galio,Draven,1,1,100.0
Blitzcrank,Viktor,12,11,91.67
Twitch,Caitlyn,5,4,80.0
Taric,Taliyah,2,1,50.0
Ahri,Ziggs,1,0,0.0
Kayn,Smolder,3,0,0.0
Ashe,Katarina,3,3,100.0
Xerath,Mel,11,6,54.55
Annie,Varus,2,0,0.0
Azir,Lux,5,0,0.0
Urgot,Kaisa,2,0,0.0
Shen,Ashe,4,2,50.0
Brand,Veigar,5,0,0.0
Hwei,Senna,5,4,80.0
VelKoz,Neeko,3,3,100.0
Bard,Brand,9,4,44.44
Morgana,Yone,3,3,100.0
Thresh,Brand,9,5,55.56
LeBlanc,Twitch,1,0,0.0
Viego,Swain,2,2,100.0
Morgana,Brand,6,6,100.0
Twitch,Ziggs,5,5,100.0
Camille,Aphelios,5,3,60.0
Sona,Ahri,3,2,66.67
Jarvan IV,Seraphine,2,2,100.0
Morgana,Karthus,5,3,60.0
Caitlyn,Vayne,1,0,0.0
Aurora,Kaisa,2,0,0.0
Ahri,Yasuo,6,0,0.0
VelKoz,Miss Fortune,20,5,25.0
Sett,Jhin,8,4,50.0
Kennen,Corki,3,3,100.0
Annie,Jinx,5,2,40.0
Annie,Seraphine,4,0,0.0
Braum,Ryze,3,1,33.33
Camille,Twitch,4,4,100.0
Zilean,Viktor,19,11,57.89
Heimerdinger,Yasuo,2,0,0.0
Sett,Caitlyn,9,2,22.22
Veigar,Mel,3,3,100.0
Lulu,Olaf,6,1,16.67
Alistar,Brand,6,4,66.67
LeBlanc,Seraphine,13,3,23.08
Viego,Veigar,3,3,100.0
Malphite,Sivir,6,6,100.0
Veigar,Twitch,2,2,100.0
Lissandra,Akshan,5,5,100.0
Zoe,Miss Fortune,14,11,78.57
Xerath,VelKoz,7,4,57.14
Alistar,Vex,2,2,100.0
Nidalee,Lux,5,1,20.0
Shaco,Samira,5,0,0.0
Lux,Yasuo,5,4,80.0
Twitch,Viktor,1,1,100.0
Brand,Senna,12,7,58.33
Lux,Karthus,12,9,75.0
Milio,Hwei,21,10,47.62
Malphite,Darius,1,1,100.0
Kayn,Draven,3,3,100.0
Seraphine,Xayah,38,21,55.26
Galio,Smolder,11,6,54.55
Vi,Senna,2,0,0.0
Viego,Samira,1,1,100.0
Rammus,Caitlyn,3,3,100.0
Brand,Zeri,5,0,0.0
Jhin,Senna,2,0,0.0
Gwen,Zeri,2,2,100.0
Urgot,Karthus,5,0,0.0
Shen,Zeri,9,3,33.33
Ashe,Smolder,7,0,0.0
Anivia,Nilah,2,0,0.0
Rakan,Kayle,5,2,40.0
Mel,Ziggs,20,8,40.0
Yuumi,Kalista,3,0,0.0
Lux,Zoe,9,5,55.56
Sylas,Lux,6,0,0.0
Shen,Miss Fortune,10,3,30.0
Zoe,Vayne,4,2,50.0
Zilean,Yorick,1,0,0.0
Lulu,Xerath,2,2,100.0
Milio,Brand,8,8,100.0
Lux,Zyra,6,4,66.67
Zed,Corki,1,0,0.0
Naafiri,Sivir,3,0,0.0
Sett,Samira,4,0,0.0
Xerath,Swain,1,0,0.0
Amumu,Kaisa,7,3,42.86
Morgana,Nilah,4,3,75.0
Heimerdinger,Lux,3,3,100.0
Sett,Vayne,3,3,100.0
Thresh,Viktor,16,7,43.75
Sett,Jinx,2,2,100.0
Jhin,Karma,2,0,0.0
Fiddlesticks,Nunu & Willump,2,0,0.0
Lux,Akshan,7,3,42.86
Janna,Olaf,3,0,0.0
Sylas,Xayah,17,12,70.59
Hwei,Samira,2,1,50.0
Leona,Xerath,5,0,0.0
Milio,Teemo,1,0,0.0
Senna,Gwen,4,4,100.0
Malphite,Lux,1,1,100.0
Pyke,Teemo,2,0,0.0
Skarner,Sivir,4,0,0.0
KhaZix,Corki,3,3,100.0
Yone,Jhin,1,1,100.0
Senna,Teemo,2,2,100.0
Thresh,Darius,2,0,0.0
Mel,Nilah,7,4,57.14
Milio,Kayle,2,0,0.0
Heimerdinger,Zeri,5,2,40.0
Azir,Varus,2,0,0.0
Talon,Caitlyn,2,0,0.0
Nami,Gwen,10,6,60.0
Nasus,Senna,1,1,100.0
Alistar,Fiddlesticks,2,1,50.0
Ashe,Karthus,8,3,37.5
Vladimir,Smolder,2,2,100.0
Varus,Ezreal,1,1,100.0
Karma,Teemo,5,1,20.0
Blitzcrank,Brand,3,3,100.0
Bard,Akshan,6,6,100.0
Annie,Senna,4,2,50.0
Twitch,Jinx,36,11,30.56
Gragas,Viktor,5,2,40.0
Heimerdinger,Vayne,2,2,100.0
Pyke,Malzahar,8,7,87.5
Leona,LeBlanc,2,0,0.0
KhaZix,Aphelios,1,1,100.0
Varus,Xayah,1,0,0.0
Heimerdinger,Ziggs,3,3,100.0
KhaZix,Lucian,1,0,0.0
Zed,Kaisa,1,0,0.0
Taric,Brand,8,5,62.5
Zyra,Karthus,11,5,45.45
Viktor,Ezreal,2,0,0.0
Swain,Brand,1,0,0.0
Lulu,Galio,3,3,100.0
Renata,Seraphine,5,3,60.0
Skarner,Xerath,1,0,0.0
Sett,Xayah,1,1,100.0
Galio,KogMaw,3,1,33.33
Brand,Lucian,5,5,100.0
Lux,KogMaw,17,17,100.0
Swain,Xayah,14,6,42.86
Fiddlesticks,Seraphine,7,0,0.0
Lux,Swain,3,3,100.0
Ashe,Swain,3,0,0.0
Braum,Swain,6,6,100.0
Lissandra,Caitlyn,1,1,100.0
Viego,Tristana,3,0,0.0
Braum,Aurora,2,2,100.0
Taric,Viktor,3,3,100.0
Lissandra,Tristana,1,1,100.0
Lulu,Aatrox,2,0,0.0
Xerath,Draven,2,0,0.0
Lux,Shaco,2,0,0.0
Mel,Aurora,3,0,0.0
Xerath,Hwei,5,3,60.0
Zoe,Yasuo,4,0,0.0
Maokai,Taliyah,7,5,71.43
Braum,Heimerdinger,1,0,0.0
Trundle,Katarina,1,0,0.0
Heimerdinger,Veigar,1,0,0.0
Heimerdinger,Sivir,1,0,0.0
Thresh,Akshan,3,0,0.0
Lux,Samira,2,2,100.0
Viego,Kaisa,2,0,0.0
Miss Fortune,Ashe,2,2,100.0
Mel,Viktor,4,0,0.0
Karma,Annie,1,1,100.0
Rell,Teemo,2,2,100.0
Xerath,Lucian,17,3,17.65
Lux,Xerath,4,4,100.0
Lulu,Morgana,2,2,100.0
Viego,Sivir,1,1,100.0
Pantheon,Zoe,6,4,66.67
Malzahar,Kaisa,2,2,100.0
Ekko,Senna,1,1,100.0
Mel,Olaf,3,0,0.0
Lissandra,Jhin,1,0,0.0
Anivia,Sivir,4,0,0.0
Soraka,Rengar,1,0,0.0
Morgana,Katarina,2,2,100.0
Skarner,Ziggs,7,5,71.43
Karma,Tryndamere,2,0,0.0
Ornn,Draven,2,0,0.0
Lissandra,Smolder,2,0,0.0
Bard,Dr. Mundo,3,3,100.0
Teemo,Azir,1,1,100.0
Xerath,Yasuo,2,2,100.0
Braum,Dr. Mundo,1,1,100.0
Xerath,Jinx,3,1,33.33
Azir,Tristana,1,1,100.0
Kennen,Lucian,2,0,0.0
Teemo,Swain,1,1,100.0
Yuumi,Viego,1,1,100.0
Nocturne,Senna,1,0,0.0
Jarvan IV,Caitlyn,7,6,85.71
LeBlanc,Nilah,4,3,75.0
Trundle,Fiddlesticks,1,1,100.0
Seraphine,Akshan,2,2,100.0
Milio,Olaf,2,2,100.0
Rumble,Twitch,1,1,100.0
Leona,Malzahar,2,0,0.0
Poppy,Neeko,1,1,100.0
