champion1,champion2,games,wins,win_rate
Teemo,Jinx,3,0,0.0
Draven,Jinx,1,0,0.0
Xin Zhao,Akshan,1,0,0.0
Singed,Jhin,1,0,0.0
Singed,KogMaw,1,0,0.0
Volibear,Viktor,8,7,87.5
Skarner,Aurelion Sol,7,2,28.57
Rammus,Seraphine,4,2,50.0
Vayne,Zeri,2,1,50.0
Mordekaiser,Veigar,1,0,0.0
Gragas,KogMaw,4,0,0.0
Mordekaiser,Miss Fortune,11,2,18.18
Rammus,Brand,6,3,50.0
Morgana,Karthus,5,4,80.0
Xin Zhao,Rammus,1,1,100.0
Lee Sin,Katarina,5,0,0.0
Morgana,Samira,4,2,50.0
Kindred,Taliyah,2,1,50.0
Lillia,Karthus,13,11,84.62
Naafiri,Vladimir,1,0,0.0
Naafiri,Katarina,1,0,0.0
Draven,Yunara,1,0,0.0
Hecarim,Vex,1,0,0.0
Graves,Kayle,1,1,100.0
Neeko,Zeri,3,0,0.0
KhaZix,Kayle,5,2,40.0
Rengar,Katarina,1,0,0.0
Amumu,Smolder,7,1,14.29
Warwick,Seraphine,15,3,20.0
Ambessa,Syndra,5,0,0.0
Volibear,Brand,16,0,0.0
Volibear,Akshan,5,4,80.0
Elise,Swain,18,6,33.33
Master Yi,Akshan,7,6,85.71
Viego,Teemo,5,4,80.0
Warwick,Draven,26,8,30.77
Warwick,Lux,14,1,7.14
Sion,Twitch,6,4,66.67
Jarvan IV,Qiyana,5,5,100.0
Kindred,Akshan,2,0,0.0
Yunara,Tristana,3,0,0.0
Elise,Karthus,13,0,0.0
Lillia,Akshan,11,5,45.45
Kaisa,Mel,5,4,80.0
Master Yi,Brand,6,5,83.33
Kaisa,Kalista,3,0,0.0
Warwick,Tristana,43,18,41.86
Pantheon,Katarina,5,4,80.0
Qiyana,Brand,4,3,75.0
Warwick,Corki,35,19,54.29
Kaisa,Smolder,4,1,25.0
Graves,Ahri,1,1,100.0
Warwick,Swain,15,11,73.33
Warwick,Ziggs,15,8,53.33
Kayn,Yone,3,3,100.0
Warwick,Jhin,47,16,34.04
Warwick,Yunara,47,23,48.94
Warwick,Sivir,32,20,62.5
Warwick,Samira,17,11,64.71
Ivern,Brand,6,6,100.0
Malphite,Miss Fortune,1,1,100.0
Reksai,Vayne,17,12,70.59
Yorick,Kaisa,4,0,0.0
Dr. Mundo,Viktor,11,5,45.45
Warwick,Mel,17,1,5.88
Sett,Ashe,2,0,0.0
Skarner,Ahri,2,2,100.0
Sett,Lucian,7,2,28.57
Kayn,Ryze,2,0,0.0
Warwick,Aphelios,47,14,29.79
Briar,Swain,7,7,100.0
Neeko,Jinx,4,3,75.0
Diana,Karthus,12,1,8.33
Nasus,Twitch,3,1,33.33
Shyvana,Corki,10,4,40.0
Teemo,Corki,7,2,28.57
Vi,Olaf,5,0,0.0
Morgana,Mel,3,3,100.0
Warwick,Viktor,6,0,0.0
Amumu,Zeri,14,11,78.57
Sett,Twitch,2,2,100.0
Olaf,Jhin,49,10,20.41
Gragas,Akshan,6,6,100.0
Kindred,Sion,4,0,0.0
Viego,Vex,2,2,100.0
Thresh,Caitlyn,3,0,0.0
KhaZix,Xerath,3,2,66.67
Nasus,Jinx,2,1,50.0
Shaco,Akshan,6,1,16.67
Tryndamere,Ziggs,4,0,0.0
Qiyana,Viktor,6,6,100.0
Kayn,Darius,2,2,100.0
Vayne,Brand,5,5,100.0
Amumu,Nilah,4,0,0.0
Maokai,Nilah,8,3,37.5
Skarner,Seraphine,4,0,0.0
Master Yi,Azir,4,0,0.0
Chogath,Samira,1,0,0.0
Kayle,Draven,1,1,100.0
Warwick,Zeri,37,26,70.27
Kayle,Kaisa,2,0,0.0
Yone,Smolder,4,0,0.0
Sion,Senna,10,5,50.0
Shaco,Kayle,3,3,100.0
Vayne,Aphelios,6,2,33.33
Kayle,Aphelios,2,2,100.0
Tristana,Jhin,3,3,100.0
Warwick,Veigar,6,0,0.0
Naafiri,Zoe,5,1,20.0
Darius,Kaisa,15,3,20.0
Lee Sin,Yorick,1,0,0.0
Sylas,Nilah,6,5,83.33
Warwick,Xerath,5,5,100.0
Maokai,Samira,2,0,0.0
Sejuani,Xerath,2,2,100.0
Warwick,Hwei,11,6,54.55
Vayne,Ashe,3,3,100.0
Rammus,Karma,2,0,0.0
KhaZix,Nunu & Willump,2,0,0.0
Graves,Olaf,3,0,0.0
Sion,Jinx,1,1,100.0
Qiyana,Teemo,1,0,0.0
Akshan,Zeri,2,0,0.0
Ambessa,Akshan,4,4,100.0
Mordekaiser,Akshan,4,4,100.0
Maokai,Teemo,2,0,0.0
Olaf,Yunara,39,23,58.97
Vayne,Lucian,2,2,100.0
Vayne,Yunara,6,1,16.67
Hecarim,Teemo,2,2,100.0
Mordekaiser,Varus,14,8,57.14
Shyvana,Ziggs,6,1,16.67
Tryndamere,Sivir,4,0,0.0
Ivern,Darius,2,0,0.0
Kaisa,Tristana,4,4,100.0
Diana,Xerath,1,0,0.0
Kindred,Kayle,12,10,83.33
Aatrox,Jinx,4,0,0.0
Wukong,Gwen,4,4,100.0
Sylas,Ashe,7,4,57.14
Qiyana,Fiddlesticks,1,1,100.0
Sett,Smolder,4,2,50.0
Evelynn,Ahri,1,0,0.0
Jarvan IV,Teemo,13,0,0.0
Nidalee,Akshan,6,6,100.0
Malphite,Jhin,2,0,0.0
Kaisa,Aphelios,4,2,50.0
Graves,Malzahar,2,2,100.0
Zac,LeBlanc,1,0,0.0
Lillia,Aurora,1,1,100.0
Xin Zhao,Katarina,3,2,66.67
Evelynn,Karthus,5,1,20.0
Vayne,Kaisa,1,1,100.0
Master Yi,Galio,3,3,100.0
Yorick,Jhin,1,1,100.0
Yuumi,Seraphine,1,0,0.0
Sett,Vayne,1,0,0.0
Taric,Swain,1,1,100.0
Vayne,Twitch,5,5,100.0
Aatrox,Caitlyn,4,0,0.0
Chogath,Corki,2,2,100.0
Zed,Aurora,2,2,100.0
Viego,Aatrox,2,0,0.0
Brand,Vayne,8,2,25.0
Vi,Shaco,2,0,0.0
Fiddlesticks,Hwei,3,3,100.0
Amumu,Taliyah,4,4,100.0
Rengar,Heimerdinger,3,2,66.67
Zeri,Sivir,1,1,100.0
Varus,Kaisa,1,0,0.0
Sion,Corki,3,0,0.0
Maokai,Kalista,2,0,0.0
Urgot,Caitlyn,3,0,0.0
Kindred,Annie,1,1,100.0
Skarner,Teemo,2,2,100.0
Maokai,Hwei,3,3,100.0
Tryndamere,Kaisa,6,6,100.0
Dr. Mundo,Xerath,2,2,100.0
Mordekaiser,Mel,4,2,50.0
Pantheon,Karma,2,0,0.0
Varus,Senna,1,0,0.0
Lee Sin,Zoe,2,0,0.0
Maokai,Lux,3,3,100.0
Viego,Olaf,5,2,40.0
Volibear,Rengar,1,0,0.0
Belveth,Katarina,2,2,100.0
Viego,Tryndamere,13,5,38.46
Sion,Varus,3,1,33.33
Vayne,Smolder,1,1,100.0
Ivern,Dr. Mundo,3,3,100.0
Maokai,Xayah,8,2,25.0
Morgana,Yasuo,2,2,100.0
Pantheon,Dr. Mundo,1,1,100.0
Amumu,Viego,2,2,100.0
Tryndamere,Caitlyn,1,0,0.0
Vayne,Sivir,3,0,0.0
Pantheon,Fiddlesticks,1,1,100.0
Sejuani,Kalista,5,1,20.0
Mordekaiser,Olaf,2,2,100.0
Ambessa,Brand,3,3,100.0
Vayne,Mel,1,0,0.0
Fiddlesticks,Akshan,2,2,100.0
Udyr,Kindred,3,0,0.0
Kayle,Samira,2,2,100.0
Tryndamere,Twitch,1,1,100.0
Sylas,Miss Fortune,4,2,50.0
Akali,Ezreal,1,0,0.0
Kayle,Lucian,1,0,0.0
Ahri,Ashe,1,0,0.0
Sett,Xayah,1,1,100.0
Sett,Mel,3,3,100.0
Diana,Brand,1,1,100.0
Zed,Vex,2,2,100.0
Warwick,Aurora,2,0,0.0
Sett,Varus,1,0,0.0
Shen,Xayah,4,4,100.0
Rammus,Kindred,1,0,0.0
Master Yi,Viego,1,0,0.0
Sylas,Kalista,4,4,100.0
Graves,Aurelion Sol,3,3,100.0
Vayne,Jinx,3,2,66.67
Draven,Mel,1,1,100.0
Gwen,Xerath,2,2,100.0
Tryndamere,Seraphine,1,0,0.0
Volibear,Viego,1,0,0.0
Nocturne,Kindred,1,0,0.0
Kindred,Yone,1,0,0.0
Shaco,Xerath,1,0,0.0
Jarvan IV,Viego,1,1,100.0
Taric,Jhin,1,1,100.0
Kayn,Soraka,3,3,100.0
Amumu,Caitlyn,8,5,62.5
Belveth,Aurora,1,0,0.0
Qiyana,VelKoz,3,1,33.33
Mordekaiser,Twitch,1,1,100.0
Amumu,Lux,3,1,33.33
Yunara,Varus,2,0,0.0
Viego,Orianna,1,1,100.0
KSante,Brand,3,3,100.0
Ekko,Gwen,1,1,100.0
Kaisa,Vayne,6,2,33.33
Nasus,Ezreal,9,3,33.33
Ivern,Viktor,4,4,100.0
Sett,Caitlyn,3,2,66.67
Yuumi,Smolder,1,0,0.0
Naafiri,Taliyah,2,1,50.0
Elise,Riven,1,0,0.0
Qiyana,Kayle,3,1,33.33
Sion,Kaisa,3,3,100.0
Vayne,Varus,2,0,0.0
Ezreal,Yunara,1,0,0.0
Shyvana,Nilah,6,3,50.0
Gwen,Yorick,1,0,0.0
Nautilus,Zeri,1,0,0.0
Briar,Singed,2,0,0.0
Viego,Pyke,2,0,0.0
KhaZix,Kindred,2,0,0.0
Viego,Twisted Fate,2,1,50.0
Nasus,Draven,1,0,0.0
Sion,Lucian,1,0,0.0
Zac,Brand,4,3,75.0
Shaco,Kennen,1,0,0.0
Malzahar,Lucian,2,2,100.0
Sejuani,Riven,1,0,0.0
Nasus,Mel,1,0,0.0
Wukong,Vex,3,3,100.0
Vi,Ahri,1,1,100.0
Kayn,Kayle,1,1,100.0
Viego,Akali,2,1,50.0
Singed,Smolder,2,1,50.0
Vayne,Lux,1,1,100.0
KhaZix,Sylas,2,2,100.0
Tristana,Jinx,1,0,0.0
Xin Zhao,Ryze,1,0,0.0
Nasus,Kindred,1,0,0.0
Diana,Viktor,1,1,100.0
Sett,Tristana,4,1,25.0
Xin Zhao,Taliyah,1,1,100.0
Ambessa,Ziggs,7,4,57.14
Hecarim,Renekton,1,1,100.0
Talon,Yone,1,1,100.0
Twitch,Lucian,1,0,0.0
Kayn,Nami,1,1,100.0
Sion,Xayah,2,2,100.0
Nasus,Senna,3,2,66.67
Amumu,Mel,3,0,0.0
Neeko,Caitlyn,4,1,25.0
Dr. Mundo,Zyra,1,0,0.0
Gragas,Brand,1,0,0.0
Sion,Mel,1,0,0.0
Lee Sin,Teemo,1,1,100.0
Skarner,Brand,1,0,0.0
Volibear,Yone,1,0,0.0
Zeri,Swain,1,0,0.0
Lee Sin,Akshan,1,1,100.0
Jarvan IV,Katarina,3,2,66.67
Kayle,Mel,1,0,0.0
Twitch,Seraphine,1,1,100.0
Sion,Miss Fortune,1,0,0.0
Graves,Vladimir,1,0,0.0
Zed,Xerath,2,2,100.0
Talon,Teemo,2,0,0.0
Karthus,Akshan,3,0,0.0
Taliyah,Brand,1,1,100.0
Elise,Brand,3,2,66.67
Lillia,Brand,1,0,0.0
Nasus,Corki,4,3,75.0
Chogath,Kaisa,5,5,100.0
Vayne,Ezreal,5,5,100.0
Sett,Ziggs,1,0,0.0
Leona,Nilah,1,1,100.0
Udyr,Annie,1,0,0.0
Nasus,Ziggs,2,1,50.0
Naafiri,Quinn,1,0,0.0
Naafiri,Xerath,1,0,0.0
Maokai,Senna,3,1,33.33
Shen,Smolder,4,1,25.0
Nunu & Willump,Teemo,1,0,0.0
Kayle,Ezreal,5,0,0.0
Amumu,Xerath,1,1,100.0
Kayn,Sylas,1,0,0.0
Master Yi,Yorick,1,0,0.0
Ekko,Kayle,1,1,100.0
Poppy,Syndra,6,1,16.67
Nunu & Willump,Xerath,1,0,0.0
Viego,Kindred,1,0,0.0
Rumble,Nilah,5,0,0.0
Diana,Teemo,2,0,0.0
Lillia,Veigar,3,1,33.33
Viego,Nasus,6,0,0.0
Evelynn,Tahm Kench,5,0,0.0
Wukong,Ryze,5,5,100.0
Sett,KogMaw,4,4,100.0
Jarvan IV,Aurora,2,0,0.0
Kindred,Rengar,8,8,100.0
Warwick,Kalista,6,6,100.0
KhaZix,Sona,2,0,0.0
Lucian,Yone,7,0,0.0
Volibear,Sona,1,0,0.0
Zed,Akshan,14,9,64.29
Ezreal,Kaisa,5,0,0.0
Lee Sin,Pyke,2,0,0.0
Jarvan IV,Tryndamere,3,0,0.0
Aphelios,Kaisa,6,1,16.67
Darius,Vayne,3,3,100.0
Pantheon,Nasus,1,1,100.0
Nocturne,Akshan,5,0,0.0
Wukong,Heimerdinger,16,4,25.0
Reksai,Kalista,3,2,66.67
Lillia,Soraka,5,0,0.0
Hecarim,Tahm Kench,3,0,0.0
Talon,Nunu & Willump,5,0,0.0
Darius,Mel,4,4,100.0
Talon,Anivia,3,2,66.67
Lee Sin,Nautilus,8,8,100.0
KhaZix,Zoe,6,6,100.0
Vi,Nautilus,8,8,100.0
Kayn,Tryndamere,5,5,100.0
Vi,Ryze,2,0,0.0
Teemo,Twitch,2,2,100.0
Brand,Ekko,2,0,0.0
Ekko,Tahm Kench,1,1,100.0
Zeri,Caitlyn,7,0,0.0
Wukong,Sylas,5,5,100.0
Neeko,Sivir,3,0,0.0
KhaZix,Heimerdinger,8,1,12.5
Brand,Karthus,2,2,100.0
Kaisa,Varus,1,0,0.0
Morgana,Singed,1,1,100.0
Kayn,Kennen,2,0,0.0
Caitlyn,Aphelios,1,0,0.0
Lissandra,Kaisa,1,0,0.0
Dr. Mundo,Sylas,2,2,100.0
Gragas,Syndra,2,0,0.0
Jinx,Kaisa,2,2,100.0
Gragas,Pyke,3,3,100.0
Aurora,Yunara,5,0,0.0
Aatrox,Varus,4,3,75.0
Darius,Varus,11,5,45.45
Karthus,Ziggs,4,3,75.0
Mordekaiser,Kalista,8,7,87.5
Nunu & Willump,Pyke,3,0,0.0
Kindred,Heimerdinger,5,0,0.0
Amumu,Akshan,2,0,0.0
Kaisa,Zeri,1,0,0.0
Illaoi,Zeri,4,0,0.0
Evelynn,Ekko,6,0,0.0
Malphite,Zeri,2,0,0.0
Lee Sin,Kindred,2,2,100.0
Trundle,Qiyana,1,1,100.0
Twitch,Ashe,1,0,0.0
Sylas,Vayne,6,3,50.0
Darius,KogMaw,6,6,100.0
Darius,Zeri,15,2,13.33
Alistar,Vayne,5,5,100.0
Darius,Jinx,2,2,100.0
Darius,Seraphine,3,2,66.67
Tryndamere,Ashe,14,7,50.0
KogMaw,Twitch,5,5,100.0
Jarvan IV,Quinn,4,1,25.0
Skarner,Lux,2,2,100.0
Tryndamere,Smolder,1,0,0.0
Neeko,Smolder,2,0,0.0
Twisted Fate,Senna,2,0,0.0
Kaisa,Jinx,4,0,0.0
Shen,Ashe,1,0,0.0
Zed,Gwen,3,3,100.0
Zed,Ekko,4,0,0.0
Skarner,Sona,2,0,0.0
Rengar,Soraka,2,0,0.0
Belveth,Viktor,1,1,100.0
Trundle,Teemo,6,0,0.0
Ornn,Miss Fortune,2,0,0.0
Viego,Gwen,4,0,0.0
Ekko,Tryndamere,2,2,100.0
Ezreal,Twitch,2,2,100.0
Gragas,VelKoz,1,1,100.0
Pantheon,Soraka,2,0,0.0
Jarvan IV,Sylas,2,1,50.0
KhaZix,Ryze,2,0,0.0
Wukong,Soraka,8,0,0.0
Volibear,Rakan,1,0,0.0
Yorick,Nilah,3,3,100.0
Maokai,Taliyah,2,0,0.0
Neeko,Ashe,2,0,0.0
Aatrox,Vayne,1,1,100.0
Urgot,Samira,3,3,100.0
Sejuani,Viktor,3,0,0.0
Karthus,Viktor,1,1,100.0
Sejuani,Tryndamere,1,1,100.0
Diana,Ambessa,2,2,100.0
Ryze,Kaisa,2,2,100.0
Shyvana,Sona,1,0,0.0
Lee Sin,Akali,12,7,58.33
Olaf,Samira,3,1,33.33
Teemo,Yunara,25,11,44.0
Kaisa,Sona,1,0,0.0
Ryze,Jhin,1,1,100.0
Talon,Olaf,1,0,0.0
Kayn,Singed,1,1,100.0
Aurelion Sol,Lucian,3,3,100.0
Nasus,Kaisa,3,3,100.0
Corki,Singed,3,3,100.0
Diana,Tryndamere,4,0,0.0
Hecarim,Gwen,4,0,0.0
Draven,Aphelios,3,0,0.0
Ekko,Jayce,1,0,0.0
Rumble,Swain,1,1,100.0
Twitch,Annie,3,0,0.0
Olaf,Karthus,3,1,33.33
Jinx,Varus,1,0,0.0
Gragas,Karthus,1,1,100.0
Shaco,Teemo,1,0,0.0
Vayne,Corki,3,3,100.0
Lee Sin,Twisted Fate,1,1,100.0
Kayn,Teemo,5,5,100.0
Sejuani,VelKoz,2,2,100.0
Yone,Caitlyn,1,1,100.0
Sion,Ashe,1,0,0.0
Jinx,Miss Fortune,5,0,0.0
Tryndamere,Nilah,1,1,100.0
Aphelios,Akshan,1,0,0.0
Sylas,Samira,2,1,50.0
Neeko,Vayne,2,2,100.0
Gragas,Sion,2,0,0.0
Naafiri,Teemo,3,3,100.0
Yone,Sivir,4,3,75.0
Lee Sin,Ryze,2,0,0.0
Lillia,Ryze,1,1,100.0
Maokai,Seraphine,1,0,0.0
Viego,Ryze,1,1,100.0
Jarvan IV,Gwen,1,1,100.0
Pantheon,Sona,1,0,0.0
Sett,Miss Fortune,1,1,100.0
Viego,Annie,1,0,0.0
Nocturne,Vex,2,2,100.0
Diana,Gwen,1,1,100.0
Teemo,Viktor,1,1,100.0
Ekko,Singed,1,0,0.0
Yone,Miss Fortune,1,0,0.0
Neeko,Nilah,1,1,100.0
Yone,Aphelios,2,2,100.0
Volibear,Singed,2,2,100.0
Shen,Aphelios,2,0,0.0
Nocturne,Annie,1,0,0.0
Kayn,Aatrox,1,0,0.0
Lee Sin,Elise,2,0,0.0
Brand,KogMaw,2,2,100.0
Viego,Wukong,2,0,0.0
Kindred,Nasus,1,1,100.0
Ivern,Vladimir,1,0,0.0
Zed,LeBlanc,2,2,100.0
Tristana,Ezreal,2,0,0.0
Ekko,Rengar,2,1,50.0
Yorick,Smolder,3,3,100.0
Elise,Nasus,1,0,0.0
Lee Sin,Janna,1,1,100.0
Tryndamere,Miss Fortune,1,1,100.0
Lee Sin,Singed,1,0,0.0
Morgana,Syndra,1,0,0.0
Zeri,Briar,1,0,0.0
Lucian,Ashe,1,1,100.0
Ekko,Nautilus,1,0,0.0
Chogath,Miss Fortune,1,0,0.0
Ryze,Samira,1,0,0.0
Urgot,Ashe,1,1,100.0
Nasus,Smolder,6,1,16.67
Reksai,Jayce,1,0,0.0
Yone,Twitch,1,0,0.0
Diana,LeBlanc,1,0,0.0
Sett,Ezreal,1,1,100.0
Corki,Kaisa,1,0,0.0
Kindred,Fizz,1,1,100.0
Teemo,Ashe,2,0,0.0
Master Yi,Olaf,8,8,100.0
Olaf,Tristana,13,11,84.62
Olaf,Lux,11,5,45.45
Pantheon,Heimerdinger,29,13,44.83
Ivern,Quinn,3,3,100.0
Olaf,Zoe,7,3,42.86
Xin Zhao,Zilean,5,5,100.0
Xin Zhao,Kayle,13,0,0.0
Poppy,Neeko,10,0,0.0
Olaf,KogMaw,13,3,23.08
Karthus,Katarina,3,0,0.0
Dr. Mundo,Taliyah,4,0,0.0
Trundle,Vladimir,7,0,0.0
Ivern,Lee Sin,6,6,100.0
Brand,Fiora,5,5,100.0
Rengar,Malzahar,4,0,0.0
Pantheon,Malzahar,8,6,75.0
Nocturne,Taliyah,7,7,100.0
KhaZix,Zilean,2,2,100.0
Rengar,Zilean,5,0,0.0
Zed,Heimerdinger,16,5,31.25
Dr. Mundo,Vladimir,4,4,100.0
Dr. Mundo,Zilean,5,5,100.0
Rengar,Fiora,11,5,45.45
Olaf,Aurelion Sol,9,6,66.67
Elise,Heimerdinger,6,0,0.0
Lee Sin,Fiora,13,7,53.85
Dr. Mundo,Aurora,1,0,0.0
Lee Sin,Heimerdinger,19,17,89.47
Amumu,Syndra,1,0,0.0
Maokai,Karthus,4,0,0.0
Volibear,Ekko,2,2,100.0
Elise,Aurelion Sol,2,0,0.0
Jax,Katarina,1,1,100.0
Diana,Olaf,2,1,50.0
Lillia,Fiora,5,0,0.0
Lillia,Olaf,1,1,100.0
Master Yi,Tahm Kench,3,3,100.0
Trundle,Kayle,5,1,20.0
Maokai,Syndra,5,5,100.0
Xin Zhao,Fiora,5,1,20.0
Olaf,Nilah,11,9,81.82
Ivern,Rengar,1,1,100.0
Singed,Zeri,3,0,0.0
Nidalee,Aurelion Sol,9,8,88.89
Udyr,Cassiopeia,3,3,100.0
Wukong,Malzahar,12,12,100.0
Sion,Yunara,4,0,0.0
Master Yi,Zoe,7,7,100.0
Aurelion Sol,Samira,4,0,0.0
Nasus,Lucian,4,0,0.0
Nasus,Aurelion Sol,6,6,100.0
Amumu,Samira,6,6,100.0
Taliyah,Zilean,5,0,0.0
Nocturne,Dr. Mundo,1,0,0.0
Singed,Aphelios,1,1,100.0
Viego,Kayle,17,17,100.0
Darius,Tristana,3,1,33.33
Poppy,Vladimir,2,2,100.0
Udyr,Heimerdinger,4,1,25.0
Taliyah,Anivia,1,0,0.0
Hecarim,Sion,2,0,0.0
Wukong,Fiora,6,0,0.0
Ekko,Sion,1,0,0.0
Poppy,Zoe,3,0,0.0
Nocturne,Fiora,4,4,100.0
Singed,Varus,3,0,0.0
Zac,Aurelion Sol,10,4,40.0
Naafiri,Fiddlesticks,1,0,0.0
Elise,Yone,1,1,100.0
Volibear,Fiora,4,4,100.0
Shyvana,KogMaw,8,2,25.0
Viego,Malzahar,2,2,100.0
Viego,Zoe,13,7,53.85
Dr. Mundo,Katarina,2,0,0.0
Elise,Fiora,4,4,100.0
Xin Zhao,Zoe,5,5,100.0
Jax,Kayle,7,0,0.0
Vi,Heimerdinger,15,6,40.0
Sion,Sivir,5,0,0.0
Twisted Fate,Zeri,1,0,0.0
Diana,Fiora,3,1,33.33
Sejuani,Fiora,5,2,40.0
Nasus,Cassiopeia,3,0,0.0
Jarvan IV,Singed,2,0,0.0
Jarvan IV,Olaf,7,7,100.0
Olaf,Cassiopeia,4,0,0.0
Olaf,Swain,7,6,85.71
Udyr,Fiora,10,3,30.0
Karthus,Fiora,5,2,40.0
Graves,Cassiopeia,3,0,0.0
Wukong,Irelia,3,3,100.0
Reksai,Veigar,2,2,100.0
Reksai,Malzahar,1,0,0.0
Hecarim,Volibear,2,2,100.0
Pantheon,Rengar,3,0,0.0
Talon,Jax,1,1,100.0
Olaf,Yasuo,6,3,50.0
Shen,KogMaw,5,5,100.0
Pantheon,Fiora,15,6,40.0
Taliyah,Fiora,2,2,100.0
Reksai,Swain,3,0,0.0
Trundle,Olaf,1,0,0.0
Rengar,Olaf,2,1,50.0
Gwen,Olaf,1,1,100.0
Olaf,Morgana,2,2,100.0
Fiddlesticks,Heimerdinger,1,1,100.0
Darius,Samira,2,2,100.0
Vi,Orianna,2,2,100.0
Nocturne,Malzahar,2,2,100.0
Nunu & Willump,Kayle,2,0,0.0
Volibear,Kayle,12,6,50.0
Sejuani,Heimerdinger,3,0,0.0
Nautilus,Qiyana,1,0,0.0
Vi,Katarina,3,3,100.0
Aurelion Sol,Dr. Mundo,1,1,100.0
Olaf,Heimerdinger,3,3,100.0
Mordekaiser,Corki,4,3,75.0
Viego,Zilean,5,5,100.0
Naafiri,Kassadin,4,0,0.0
Nasus,Jhin,3,0,0.0
Poppy,Katarina,2,0,0.0
Qiyana,Zoe,3,3,100.0
Zed,Sion,1,0,0.0
Zac,Malzahar,1,1,100.0
Qiyana,Aurelion Sol,1,0,0.0
Sejuani,Olaf,2,2,100.0
Qiyana,Taliyah,1,0,0.0
Ivern,Fiora,2,2,100.0
Nidalee,Tahm Kench,3,0,0.0
Teemo,Xayah,4,2,50.0
Nocturne,Ahri,3,3,100.0
Ekko,Fiora,4,4,100.0
Nidalee,Rengar,1,1,100.0
Talon,Fiora,4,4,100.0
Urgot,Yunara,1,0,0.0
Nocturne,Kayle,4,3,75.0
Rumble,Kalista,1,1,100.0
Skarner,Syndra,2,2,100.0
Pantheon,Ornn,3,0,0.0
Zyra,Fiora,1,0,0.0
Nasus,Varus,1,0,0.0
Vi,Karma,4,0,0.0
Nidalee,Heimerdinger,7,6,85.71
Hecarim,Kayle,1,0,0.0
Pantheon,Kayle,4,4,100.0
Malphite,KogMaw,2,0,0.0
Jax,Heimerdinger,5,5,100.0
Nasus,Ashe,3,3,100.0
Karthus,Heimerdinger,3,0,0.0
Shyvana,Aurelion Sol,3,3,100.0
Darius,Ashe,1,1,100.0
Talon,Malzahar,1,1,100.0
Hecarim,Heimerdinger,4,0,0.0
Pantheon,Jax,2,0,0.0
Skarner,Karthus,4,0,0.0
Kaisa,Lucian,1,1,100.0
Zac,Heimerdinger,4,4,100.0
Lee Sin,Olaf,1,1,100.0
Talon,Rengar,1,0,0.0
Poppy,Brand,2,0,0.0
Talon,Fiddlesticks,2,2,100.0
Taliyah,Aurelion Sol,2,0,0.0
Shaco,Heimerdinger,2,2,100.0
Darius,Sivir,1,0,0.0
Urgot,VelKoz,1,0,0.0
Diana,Heimerdinger,3,0,0.0
Zed,Mordekaiser,1,0,0.0
Zed,Dr. Mundo,2,0,0.0
Naafiri,Sion,3,2,66.67
Ivern,Heimerdinger,2,2,100.0
Darius,Cassiopeia,2,0,0.0
Olaf,Katarina,2,0,0.0
Teemo,Kayle,1,1,100.0
Ezreal,Karthus,1,1,100.0
Briar,Naafiri,1,0,0.0
Fiddlesticks,Kayle,1,0,0.0
Jarvan IV,Fiora,2,0,0.0
Jarvan IV,Mordekaiser,1,0,0.0
Dr. Mundo,Rengar,1,1,100.0
Trundle,Fiora,4,3,75.0
Sett,Nilah,2,0,0.0
Skarner,Yone,3,3,100.0
Trundle,Aurora,1,1,100.0
Jarvan IV,Malzahar,1,0,0.0
Nocturne,Katarina,1,1,100.0
Nocturne,Heimerdinger,2,0,0.0
Pantheon,Mordekaiser,4,0,0.0
Ivern,Chogath,4,4,100.0
Viego,Rengar,1,0,0.0
Karthus,Sion,3,0,0.0
Dr. Mundo,Heimerdinger,3,0,0.0
Zed,Fiora,3,2,66.67
Zed,Akali,2,0,0.0
Naafiri,Olaf,1,1,100.0
Shaco,Fiora,3,3,100.0
Nidalee,Zilean,1,1,100.0
Ivern,Malzahar,1,0,0.0
Rengar,Mordekaiser,1,0,0.0
Twisted Fate,Smolder,2,2,100.0
Shaco,VelKoz,4,1,25.0
Trundle,Illaoi,3,3,100.0
Sion,Aurelion Sol,1,1,100.0
Poppy,Taliyah,1,1,100.0
Karthus,Rengar,1,1,100.0
Kayle,Vayne,1,0,0.0
Belveth,VelKoz,1,1,100.0
Ekko,Zoe,1,1,100.0
Viego,Ekko,3,3,100.0
Xin Zhao,Rengar,3,2,66.67
Nidalee,Fiora,2,1,50.0
Lee Sin,Galio,1,0,0.0
Dr. Mundo,Fiora,3,0,0.0
Olaf,Syndra,2,0,0.0
Zac,Syndra,2,2,100.0
Teemo,Ziggs,2,2,100.0
Zed,Ahri,1,0,0.0
Hecarim,Fiora,5,1,20.0
Ekko,Ahri,1,0,0.0
Naafiri,Heimerdinger,5,1,20.0
Teemo,Draven,1,1,100.0
Trundle,Heimerdinger,2,2,100.0
Nidalee,Olaf,4,4,100.0
Volibear,Olaf,3,3,100.0
Wukong,Olaf,2,2,100.0
Wukong,Nunu & Willump,1,0,0.0
Hecarim,Katarina,1,1,100.0
Karthus,Qiyana,2,1,50.0
Teemo,Ekko,1,0,0.0
Teemo,Nilah,1,1,100.0
Volibear,Lee Sin,4,0,0.0
Xin Zhao,Galio,2,2,100.0
Darius,Corki,2,2,100.0
Lee Sin,Anivia,1,0,0.0
Ezreal,Zeri,3,0,0.0
Lillia,Qiyana,1,0,0.0
