champion1,champion2,games,wins,win_rate
Taliyah,LeBlanc,7,3,42.86
Diana,Akali,50,23,46.0
Malphite,Twisted Fate,3,0,0.0
Vi,Samira,8,3,37.5
Talon,Shen,1,0,0.0
Kindred,Katarina,107,51,47.66
Gwen,Karthus,4,0,0.0
Vi,Karthus,2,1,50.0
Naafiri,Yasuo,49,20,40.82
Ivern,Diana,34,16,47.06
Talon,Katarina,158,64,40.51
Dr. Mundo,Shen,2,2,100.0
Ivern,Blitzcrank,2,0,0.0
Sejuani,Riven,8,6,75.0
Kindred,Renekton,17,9,52.94
Lillia,Pantheon,11,6,54.55
Nocturne,Teemo,7,0,0.0
Ekko,Ziggs,14,7,50.0
Sylas,Tristana,7,6,85.71
Tryndamere,Syndra,2,0,0.0
Lillia,KSante,13,11,84.62
Kindred,Diana,31,21,67.74
Volibear,Katarina,114,63,55.26
Rammus,Vladimir,20,8,40.0
KhaZix,Jhin,3,3,100.0
Nunu & Willump,Nasus,2,0,0.0
Dr. Mundo,Akali,51,21,41.18
Ryze,Syndra,2,2,100.0
Kindred,Fizz,21,11,52.38
Xin Zhao,Aurelion Sol,39,20,51.28
Evelynn,Katarina,21,12,57.14
Belveth,Yasuo,47,26,55.32
Shaco,Sett,9,9,100.0
Hecarim,Rakan,7,6,85.71
Poppy,Seraphine,5,0,0.0
Sylas,Azir,14,1,7.14
Lillia,Neeko,15,5,33.33
Shen,Katarina,5,4,80.0
Corki,Lux,9,1,11.11
Naafiri,Corki,31,12,38.71
Volibear,Jayce,36,18,50.0
Naafiri,Viktor,160,90,56.25
Qiyana,Yasuo,50,38,76.0
Pantheon,Gangplank,5,4,80.0
Corki,Azir,14,0,0.0
Zed,Xerath,74,43,58.11
Zac,Zoe,62,51,82.26
Poppy,Chogath,10,4,40.0
Nunu & Willump,Vex,16,4,25.0
Qiyana,Irelia,6,1,16.67
Hecarim,Zyra,8,2,25.0
Fiddlesticks,Katarina,48,24,50.0
Jarvan IV,Jax,7,6,85.71
Tryndamere,Corki,6,0,0.0
Poppy,Tristana,10,8,80.0
Hecarim,LeBlanc,108,37,34.26
Corki,Yone,5,0,0.0
Zac,Annie,36,20,55.56
Master Yi,Syndra,127,62,48.82
Jarvan IV,Camille,6,0,0.0
Kindred,Gragas,19,12,63.16
Wukong,Morgana,8,4,50.0
Shaco,Mel,45,19,42.22
Vi,Yasuo,123,70,56.91
Jax,Galio,21,13,61.9
Zed,Viktor,217,79,36.41
Elise,Lux,20,15,75.0
Sejuani,Kled,3,0,0.0
Ekko,Mel,74,38,51.35
Zed,Poppy,1,1,100.0
Hecarim,Irelia,26,5,19.23
Diana,Twisted Fate,57,27,47.37
Taliyah,Talon,12,4,33.33
Rengar,Morgana,6,3,50.0
Zed,Ambessa,34,19,55.88
Briar,Annie,26,18,69.23
Poppy,Fizz,14,8,57.14
Fiddlesticks,Jarvan IV,1,0,0.0
Zac,Ivern,1,1,100.0
Zyra,Tristana,18,3,16.67
Briar,Zed,24,12,50.0
Corki,Anivia,6,0,0.0
Rengar,Briar,4,1,25.0
Rengar,Corki,27,10,37.04
Dr. Mundo,Ashe,2,0,0.0
Kindred,Ivern,5,0,0.0
Volibear,Caitlyn,7,0,0.0
Volibear,Yasuo,76,35,46.05
Urgot,Kayle,2,0,0.0
Shaco,Zyra,4,0,0.0
Amumu,Katarina,17,12,70.59
Zyra,Galio,25,14,56.0
Belveth,Briar,2,1,50.0
Shaco,Malzahar,15,6,40.0
Reksai,Aurelion Sol,9,5,55.56
Briar,Lux,30,8,26.67
Master Yi,Garen,3,2,66.67
Kindred,Vex,42,27,64.29
Gragas,Azir,21,5,23.81
Taliyah,Hwei,23,9,39.13
Sylas,Yasuo,29,9,31.03
Corki,Kayle,3,3,100.0
Ambessa,Akshan,7,7,100.0
Tryndamere,Tristana,2,0,0.0
Hecarim,Jayce,14,6,42.86
Zac,Tryndamere,19,17,89.47
Lillia,Tryndamere,20,7,35.0
Mordekaiser,Akshan,8,2,25.0
Corki,Gangplank,1,0,0.0
Rengar,Qiyana,35,18,51.43
Lee Sin,Malphite,20,12,60.0
Brand,Akali,5,2,40.0
Rengar,Aurelion Sol,41,12,29.27
Zac,Seraphine,2,0,0.0
Briar,Ryze,46,27,58.7
Gragas,Briar,3,1,33.33
Reksai,Yasuo,28,13,46.43
Naafiri,Chogath,11,4,36.36
Jarvan IV,Zeri,12,0,0.0
Jayce,Aurora,13,13,100.0
Fiddlesticks,Aurelion Sol,8,5,62.5
Wukong,Nasus,11,10,90.91
Nidalee,Seraphine,3,1,33.33
Lee Sin,Rumble,40,35,87.5
Trundle,Gragas,19,8,42.11
Vi,Vex,40,24,60.0
Nidalee,Pantheon,44,27,61.36
Wukong,Nunu & Willump,29,4,13.79
Gragas,Orianna,8,8,100.0
Ambessa,Irelia,12,10,83.33
Jarvan IV,Olaf,4,4,100.0
Lillia,Orianna,60,35,58.33
Elise,Qiyana,79,49,62.03
Poppy,Vayne,9,0,0.0
Diana,Nocturne,6,6,100.0
Zed,Kayle,62,33,53.23
Ekko,Nilah,4,4,100.0
Shaco,Viktor,48,17,35.42
Urgot,LeBlanc,6,4,66.67
Kayn,Renekton,13,10,76.92
Jayce,Kayle,3,3,100.0
Volibear,Neeko,18,14,77.78
Fiddlesticks,Annie,20,13,65.0
Reksai,Twisted Fate,39,21,53.85
Sylas,Katarina,7,4,57.14
Pantheon,Qiyana,86,43,50.0
Sylas,Ahri,7,2,28.57
Maokai,Galio,11,2,18.18
Reksai,Irelia,11,4,36.36
Taliyah,Galio,23,16,69.57
Reksai,Vladimir,32,18,56.25
Diana,Viktor,52,40,76.92
Wukong,Jarvan IV,3,3,100.0
Sylas,Neeko,1,0,0.0
Sylas,Yone,46,26,56.52
Sejuani,Syndra,23,19,82.61
Reksai,Syndra,34,20,58.82
Viego,Vayne,16,8,50.0
Reksai,Taliyah,53,17,32.08
Lillia,Ryze,36,2,5.56
Brand,Yone,14,3,21.43
Diana,Taliyah,59,15,25.42
Graves,Smolder,7,1,14.29
Viego,Bard,2,0,0.0
Zeri,Zed,2,0,0.0
Jarvan IV,Shen,11,2,18.18
Gwen,Kayle,14,9,64.29
Volibear,Fizz,33,22,66.67
Udyr,Pantheon,11,9,81.82
Evelynn,Talon,27,20,74.07
Evelynn,Garen,6,4,66.67
Evelynn,Lissandra,11,2,18.18
Amumu,Yasuo,31,9,29.03
Kayn,Naafiri,8,8,100.0
Master Yi,LeBlanc,58,32,55.17
Ryze,Zoe,1,0,0.0
Taliyah,Sion,14,8,57.14
Talon,Vayne,5,5,100.0
Skarner,Akali,24,11,45.83
Sejuani,Heimerdinger,3,0,0.0
Poppy,Anivia,15,11,73.33
KhaZix,Xerath,59,33,55.93
Master Yi,Akshan,37,22,59.46
Qiyana,Talon,8,6,75.0
Hecarim,Kennen,14,7,50.0
Nidalee,Kindred,5,4,80.0
Volibear,Varus,1,0,0.0
Ambessa,Kassadin,12,4,33.33
KhaZix,Varus,2,0,0.0
Taliyah,Irelia,36,17,47.22
Nidalee,Talon,68,31,45.59
Aatrox,Syndra,2,0,0.0
Jayce,Yasuo,2,2,100.0
Shyvana,Gangplank,2,2,100.0
Jax,Nidalee,4,2,50.0
Teemo,Jayce,4,1,25.0
Hecarim,Teemo,1,1,100.0
KhaZix,KSante,3,2,66.67
Pantheon,Kindred,1,1,100.0
Fiddlesticks,Nocturne,8,5,62.5
Karthus,Twisted Fate,46,30,65.22
Fiddlesticks,Ziggs,14,0,0.0
Zyra,Pantheon,7,7,100.0
Viego,Tryndamere,28,24,85.71
Gwen,Garen,7,6,85.71
Rengar,Kayle,56,19,33.93
Fiddlesticks,Galio,33,22,66.67
Corki,Kennen,4,0,0.0
Ivern,Urgot,2,1,50.0
Evelynn,Twisted Fate,33,23,69.7
Fiddlesticks,Illaoi,1,1,100.0
Evelynn,Fiddlesticks,1,1,100.0
Shaco,Talon,16,4,25.0
Belveth,Cassiopeia,38,19,50.0
Taliyah,Qiyana,27,16,59.26
Fiddlesticks,Zilean,7,3,42.86
Corki,Taliyah,2,1,50.0
Fiddlesticks,Viktor,25,16,64.0
Udyr,Fiddlesticks,4,3,75.0
Jayce,Chogath,4,4,100.0
Ivern,Ryze,80,44,55.0
Shaco,Diana,19,7,36.84
Naafiri,Twitch,8,8,100.0
Graves,Nidalee,17,9,52.94
Ekko,Trundle,3,3,100.0
Brand,Irelia,5,2,40.0
Ambessa,Naafiri,2,2,100.0
Brand,Yasuo,12,2,16.67
Rammus,Ivern,4,1,25.0
KhaZix,Lissandra,36,28,77.78
Sejuani,Azir,21,10,47.62
Amumu,Zac,3,3,100.0
Zac,Udyr,2,2,100.0
Belveth,Riven,8,6,75.0
Kindred,Kennen,16,9,56.25
Talon,Tristana,16,10,62.5
Kindred,Kayle,41,19,46.34
Shaco,Zoe,40,27,67.5
Master Yi,Aurelion Sol,32,15,46.88
Qiyana,Zoe,33,16,48.48
Viego,Rumble,30,22,73.33
Taliyah,Nunu & Willump,4,0,0.0
Rammus,Ahri,24,10,41.67
Evelynn,Kennen,10,5,50.0
Naafiri,Zed,72,26,36.11
Brand,Corki,17,6,35.29
Corki,Cassiopeia,2,2,100.0
Volibear,Morgana,8,4,50.0
Poppy,Olaf,2,0,0.0
Nocturne,Kalista,3,1,33.33
Nidalee,Veigar,26,16,61.54
Nidalee,Karma,6,0,0.0
Olaf,Zed,6,2,33.33
Hecarim,Ambessa,16,5,31.25
Volibear,Kassadin,44,30,68.18
Volibear,Aatrox,9,5,55.56
Pantheon,KSante,22,4,18.18
Master Yi,Anivia,29,20,68.97
Lee Sin,Tryndamere,27,19,70.37
Draven,Gragas,2,2,100.0
Sejuani,Kassadin,15,13,86.67
Nidalee,Sivir,4,0,0.0
KhaZix,Pantheon,5,4,80.0
Zyra,Katarina,13,1,7.69
Gwen,Ekko,19,10,52.63
Udyr,Twitch,2,0,0.0
Ekko,Vayne,14,5,35.71
Graves,Urgot,4,3,75.0
Kayn,Jax,4,1,25.0
Kayn,Kayle,52,20,38.46
Udyr,Camille,5,0,0.0
Jax,Naafiri,5,1,20.0
Talon,Vex,41,17,41.46
Taliyah,Fizz,6,3,50.0
Evelynn,Aurora,21,7,33.33
Viego,Pantheon,16,13,81.25
Udyr,Qiyana,70,29,41.43
Kindred,Tryndamere,2,0,0.0
KhaZix,Zilean,17,4,23.53
Hecarim,Chogath,16,13,81.25
Zac,Akali,71,46,64.79
Evelynn,Ekko,8,4,50.0
Kindred,KhaZix,2,0,0.0
Master Yi,Akali,80,43,53.75
Nocturne,Aurelion Sol,17,5,29.41
Rengar,Zed,57,34,59.65
Rengar,Ivern,11,5,45.45
Master Yi,Ekko,85,53,62.35
Ivern,Sion,7,4,57.14
Graves,Jayce,21,16,76.19
Karthus,Riven,9,6,66.67
Xin Zhao,Kaisa,8,6,75.0
Brand,Zoe,6,6,100.0
Talon,Fizz,70,39,55.71
Master Yi,Shen,4,4,100.0
Nocturne,Viego,1,1,100.0
Naafiri,Aatrox,1,0,0.0
Zyra,Ambessa,6,3,50.0
Lillia,Hwei,44,22,50.0
Trundle,Malzahar,27,6,22.22
Zac,Lucian,6,1,16.67
Talon,Gragas,29,20,68.97
Rengar,KSante,7,4,57.14
Viego,Sivir,20,8,40.0
Malphite,Aurora,4,4,100.0
Olaf,Akali,32,17,53.12
Pantheon,Malphite,6,4,66.67
Xin Zhao,Akshan,46,31,67.39
Wukong,Kassadin,44,26,59.09
Malphite,Katarina,7,0,0.0
Xin Zhao,Katarina,212,117,55.19
Viego,Kayle,152,72,47.37
Zeri,Gwen,2,2,100.0
Trundle,Wukong,5,0,0.0
Shaco,Aatrox,6,2,33.33
Rumble,Ambessa,2,2,100.0
Xin Zhao,Zac,28,17,60.71
Malphite,LeBlanc,1,1,100.0
Kayn,Lux,100,56,56.0
Rumble,Ryze,6,4,66.67
Volibear,Xerath,63,29,46.03
Udyr,Wukong,2,2,100.0
Shaco,Wukong,3,3,100.0
Talon,Kennen,14,12,85.71
Jarvan IV,Malzahar,39,20,51.28
Karthus,Lee Sin,12,8,66.67
Zyra,Yunara,7,6,85.71
Diana,Katarina,52,19,36.54
Talon,Gangplank,14,7,50.0
Karthus,Tristana,43,22,51.16
Maokai,Ahri,13,8,61.54
Karthus,Syndra,37,11,29.73
Kayn,Zac,15,9,60.0
Tryndamere,Taliyah,5,0,0.0
Hecarim,Karthus,7,2,28.57
Lee Sin,Jayce,41,23,56.1
Taliyah,Malphite,2,0,0.0
Vi,Akshan,30,22,73.33
Belveth,Zilean,16,4,25.0
Zed,Caitlyn,9,5,55.56
Elise,Hwei,28,12,42.86
Shyvana,Corki,6,3,50.0
Dr. Mundo,Lux,43,19,44.19
Kindred,Anivia,32,23,71.88
Udyr,Neeko,8,6,75.0
Karthus,Fizz,7,1,14.29
Naafiri,Kassadin,62,35,56.45
Urgot,Hwei,2,2,100.0
Urgot,Neeko,3,2,66.67
Nocturne,Riven,4,1,25.0
Ivern,Zac,22,14,63.64
Shaco,Hwei,38,19,50.0
Sylas,Ryze,8,2,25.0
Corki,Viktor,11,9,81.82
Corki,Caitlyn,2,2,100.0
Urgot,Katarina,4,1,25.0
Viego,Garen,11,5,45.45
Kindred,Xerath,44,24,54.55
Pantheon,Briar,7,5,71.43
Kaisa,Syndra,5,4,80.0
Graves,Kennen,13,11,84.62
Talon,Heimerdinger,7,5,71.43
Evelynn,Mel,11,6,54.55
Aatrox,Zac,2,2,100.0
Zyra,Aatrox,3,3,100.0
Nocturne,Sivir,2,0,0.0
Talon,Aatrox,5,5,100.0
Briar,Nasus,13,9,69.23
Karthus,Pantheon,5,2,40.0
Briar,Tristana,2,0,0.0
Dr. Mundo,Ivern,2,0,0.0
Poppy,Yasuo,31,16,51.61
Ekko,Volibear,5,1,20.0
Dr. Mundo,Veigar,35,15,42.86
Udyr,Annie,64,40,62.5
Udyr,Malphite,5,3,60.0
Karthus,Katarina,44,24,54.55
Zeri,Draven,1,0,0.0
Evelynn,Neeko,11,10,90.91
Shyvana,Qiyana,11,4,36.36
Jax,Zed,28,21,75.0
Master Yi,Zac,19,10,52.63
Jax,Neeko,9,8,88.89
Graves,Cassiopeia,9,2,22.22
Lillia,Vladimir,40,12,30.0
Rengar,Gangplank,8,6,75.0
Talon,KogMaw,9,1,11.11
Master Yi,Sett,3,3,100.0
Rengar,Talon,19,9,47.37
Kindred,Malphite,13,6,46.15
Diana,Aurora,48,19,39.58
Zed,Yasuo,102,41,40.2
Lee Sin,Akshan,118,57,48.31
Shen,Irelia,4,0,0.0
Viego,Darius,17,17,100.0
Jarvan IV,Renekton,7,0,0.0
Xin Zhao,Darius,5,5,100.0
Udyr,Chogath,10,9,90.0
Darius,Akali,11,2,18.18
Rengar,Pantheon,7,3,42.86
Ambessa,Smolder,7,4,57.14
Wukong,Gragas,53,28,52.83
Nidalee,Kayn,2,0,0.0
Shaco,KSante,1,0,0.0
Lillia,Sylas,61,40,65.57
Rengar,Xerath,42,19,45.24
Twitch,Sylas,3,0,0.0
Rammus,LeBlanc,15,7,46.67
Volibear,Fiddlesticks,11,7,63.64
Jax,Aatrox,4,4,100.0
Dr. Mundo,Smolder,21,5,23.81
Elise,Ziggs,13,0,0.0
Taliyah,Smolder,16,3,18.75
Volibear,Gragas,18,11,61.11
Karthus,Sion,21,5,23.81
Viego,Sion,17,11,64.71
Shaco,Irelia,31,15,48.39
Trundle,Anivia,27,9,33.33
Nunu & Willump,Katarina,54,28,51.85
Ambessa,Katarina,13,7,53.85
Ambessa,Gragas,4,4,100.0
Reksai,Neeko,4,2,50.0
Dr. Mundo,Qiyana,20,13,65.0
Sylas,Naafiri,4,3,75.0
Kindred,Mordekaiser,8,2,25.0
Graves,Gangplank,7,5,71.43
Yorick,Twisted Fate,4,0,0.0
Dr. Mundo,Diana,15,3,20.0
Brand,Syndra,4,4,100.0
Brand,Vladimir,3,1,33.33
Lillia,Fizz,25,14,56.0
Zac,Sivir,2,1,50.0
Viego,Irelia,104,41,39.42
Udyr,Diana,22,11,50.0
Urgot,Jayce,3,3,100.0
Heimerdinger,Naafiri,3,3,100.0
Sion,Neeko,2,0,0.0
Corki,Sylas,6,1,16.67
Gwen,Malzahar,13,5,38.46
Reksai,Jayce,5,0,0.0
Kayn,Kassadin,75,25,33.33
Master Yi,Heimerdinger,4,2,50.0
Xin Zhao,Talon,13,3,23.08
Diana,Talon,58,26,44.83
Rengar,Nunu & Willump,8,4,50.0
Evelynn,Riven,7,0,0.0
Jayce,Cassiopeia,3,0,0.0
Vi,Kled,3,0,0.0
Poppy,Morgana,3,0,0.0
Lillia,Aurora,30,18,60.0
Udyr,Elise,4,4,100.0
Teemo,Vladimir,1,0,0.0
Shaco,Anivia,25,15,60.0
Corki,Syndra,5,2,40.0
Morgana,Tristana,12,0,0.0
Master Yi,Lulu,18,16,88.89
Belveth,Nidalee,5,3,60.0
Trundle,Malphite,6,0,0.0
Rammus,Yasuo,38,18,47.37
Rammus,Irelia,12,6,50.0
Rammus,Lee Sin,6,4,66.67
Kindred,Zed,97,57,58.76
Kayn,Vex,57,41,71.93
Taliyah,Aurora,9,4,44.44
Sejuani,Briar,4,1,25.0
Rammus,Annie,33,9,27.27
Diana,Nunu & Willump,3,3,100.0
Lee Sin,Gwen,17,8,47.06
Taliyah,Annie,11,8,72.73
Kayn,Neeko,24,5,20.83
Morgana,LeBlanc,11,4,36.36
Vi,Qiyana,43,23,53.49
Olaf,Zilean,8,8,100.0
Brand,Sion,2,0,0.0
Poppy,Lucian,4,1,25.0
Olaf,Wukong,1,1,100.0
Urgot,Kennen,1,1,100.0
Hecarim,Rumble,10,7,70.0
Jax,Vex,10,3,30.0
Ekko,Garen,18,10,55.56
Ivern,Smolder,18,4,22.22
Shaco,Xerath,21,12,57.14
Jarvan IV,Tryndamere,17,12,70.59
Xin Zhao,Qiyana,58,37,63.79
Lillia,Galio,35,10,28.57
Shyvana,Yone,27,8,29.63
Taliyah,Orianna,31,14,45.16
Xin Zhao,Veigar,80,44,55.0
Zac,Nunu & Willump,7,7,100.0
Jarvan IV,Cassiopeia,44,22,50.0
Urgot,Ryze,8,5,62.5
Ekko,Gangplank,19,14,73.68
Graves,Aatrox,10,0,0.0
Yuumi,Soraka,3,0,0.0
Rammus,Zyra,4,3,75.0
Aatrox,Sylas,17,3,17.65
Evelynn,Morgana,6,2,33.33
Naafiri,Lux,58,29,50.0
Kayn,Anivia,56,16,28.57
Shaco,Annie,35,10,28.57
Riven,Veigar,2,0,0.0
Master Yi,Twisted Fate,105,52,49.52
Rumble,Akshan,10,4,40.0
Graves,Renekton,3,2,66.67
Diana,Xerath,20,8,40.0
Yorick,Annie,2,0,0.0
Ekko,Shyvana,1,0,0.0
Rammus,Aurelion Sol,16,14,87.5
Ekko,Diana,18,9,50.0
Dr. Mundo,Aatrox,1,0,0.0
Shyvana,Aurora,20,5,25.0
Poppy,Mel,33,30,90.91
Volibear,Diana,30,14,46.67
Vi,Ziggs,41,18,43.9
Fiddlesticks,Morgana,2,2,100.0
Wukong,Diana,57,26,45.61
Belveth,Ornn,3,3,100.0
Graves,Ornn,6,4,66.67
Xin Zhao,Ornn,7,7,100.0
Karthus,Caitlyn,7,6,85.71
Shaco,Zac,7,6,85.71
Urgot,Swain,5,5,100.0
Wukong,Kennen,11,3,27.27
Shaco,Katarina,48,25,52.08
Reksai,Ahri,45,18,40.0
Fiddlesticks,Zac,3,1,33.33
Graves,Talon,8,6,75.0
Urgot,Azir,2,2,100.0
Kindred,Gwen,5,4,80.0
Chogath,Ahri,4,4,100.0
KhaZix,Swain,28,13,46.43
Chogath,Vladimir,5,3,60.0
Chogath,Ekko,2,1,50.0
Hecarim,Elise,7,1,14.29
Naafiri,Urgot,3,3,100.0
Jax,Tristana,6,5,83.33
Gragas,Galio,14,6,42.86
Pantheon,KhaZix,2,2,100.0
Sylas,Lissandra,1,0,0.0
Belveth,Nunu & Willump,6,3,50.0
Volibear,Nunu & Willump,10,5,50.0
Hecarim,Nunu & Willump,11,8,72.73
Reksai,Nunu & Willump,1,1,100.0
Taliyah,Rumble,1,0,0.0
Xin Zhao,Nunu & Willump,8,6,75.0
Teemo,Orianna,3,2,66.67
Sejuani,Akali,50,20,40.0
Lillia,Nunu & Willump,8,1,12.5
Trundle,Zilean,30,17,56.67
Talon,Nunu & Willump,10,5,50.0
Ekko,Kayle,60,33,55.0
Fiddlesticks,Nunu & Willump,4,3,75.0
Qiyana,Zeri,6,1,16.67
Karthus,Nunu & Willump,3,2,66.67
Nunu & Willump,Malzahar,15,7,46.67
Xin Zhao,Gragas,31,21,67.74
Pantheon,Nilah,6,5,83.33
Gwen,Lee Sin,2,1,50.0
Karthus,Viktor,34,14,41.18
Lee Sin,Garen,24,5,20.83
Jax,Garen,5,2,40.0
Evelynn,Briar,10,1,10.0
Morgana,Sylas,20,11,55.0
Taliyah,Viktor,19,10,52.63
Lee Sin,Darius,14,9,64.29
Ekko,Ornn,7,1,14.29
Taliyah,Ryze,23,15,65.22
Zed,Ornn,5,4,80.0
Ivern,Garen,5,5,100.0
Skarner,Vex,10,6,60.0
Zed,Tryndamere,9,0,0.0
Shyvana,Brand,3,2,66.67
Gragas,Vladimir,17,6,35.29
Karthus,Jax,5,0,0.0
KhaZix,Tryndamere,20,11,55.0
Vi,Sivir,5,5,100.0
Karthus,Aatrox,8,1,12.5
Rammus,Azir,37,15,40.54
Trundle,Gwen,5,2,40.0
Udyr,Lissandra,22,10,45.45
Wukong,Smolder,27,7,25.93
Viego,Shen,18,15,83.33
Reksai,Fizz,30,22,73.33
Lillia,Akali,28,17,60.71
Sejuani,Katarina,48,17,35.42
Rammus,Katarina,30,15,50.0
KhaZix,Nidalee,6,4,66.67
Hecarim,Anivia,18,8,44.44
Elise,Miss Fortune,1,0,0.0
Rammus,Kassadin,25,14,56.0
Nunu & Willump,Xerath,14,3,21.43
Xin Zhao,Anivia,53,34,64.15
Skarner,Vladimir,57,29,50.88
Pantheon,Urgot,5,2,40.0
Graves,Aurelion Sol,20,13,65.0
Kindred,Brand,4,2,50.0
Gwen,Aurelion Sol,5,3,60.0
Shaco,Aurelion Sol,17,6,35.29
Ambessa,Tristana,1,0,0.0
Aatrox,Zed,5,4,80.0
Xin Zhao,Ziggs,45,22,48.89
Sejuani,Zilean,7,4,57.14
Diana,Zac,17,10,58.82
Talon,Zilean,9,4,44.44
Skarner,Xerath,14,12,85.71
Shen,Naafiri,3,0,0.0
Qiyana,Malzahar,24,12,50.0
Karthus,Gangplank,9,3,33.33
Nidalee,Malzahar,31,16,51.61
Nidalee,Aurelion Sol,13,8,61.54
Olaf,Sylas,32,14,43.75
Graves,Xerath,39,22,56.41
Belveth,Vayne,4,0,0.0
Ivern,Orianna,63,28,44.44
Sylas,Galio,7,0,0.0
Graves,Garen,7,7,100.0
Dr. Mundo,Gragas,9,6,66.67
Elise,Kassadin,15,4,26.67
Hecarim,Gragas,35,23,65.71
Udyr,Kassadin,32,10,31.25
Nunu & Willump,Aurelion Sol,14,4,28.57
Wukong,Poppy,2,2,100.0
Karthus,Twitch,6,2,33.33
Lillia,Xin Zhao,5,5,100.0
Shaco,Twitch,7,2,28.57
Nunu & Willump,Malphite,4,4,100.0
Nunu & Willump,Rumble,3,3,100.0
Hecarim,Gangplank,6,1,16.67
Volibear,Ivern,9,8,88.89
Nocturne,KSante,9,7,77.78
Trundle,Nilah,6,0,0.0
Volibear,Ziggs,19,7,36.84
Morgana,Ekko,9,2,22.22
Master Yi,Smolder,22,11,50.0
Xin Zhao,KSante,8,2,25.0
Amumu,Ahri,6,3,50.0
Pantheon,VelKoz,26,15,57.69
Kindred,Aurelion Sol,24,9,37.5
Amumu,Irelia,10,3,30.0
Lillia,Lee Sin,13,5,38.46
Kled,Akali,1,0,0.0
Rengar,Jayce,18,11,61.11
Riven,Zoe,4,1,25.0
Pantheon,Rumble,13,10,76.92
Poppy,Vladimir,55,29,52.73
Shen,Annie,3,0,0.0
Lillia,VelKoz,2,0,0.0
Briar,Kayle,15,11,73.33
Shyvana,Swain,2,2,100.0
Elise,Ezreal,10,5,50.0
Zac,Briar,3,2,66.67
Malzahar,Garen,2,2,100.0
Taliyah,Malzahar,2,1,50.0
Naafiri,Aurelion Sol,18,4,22.22
KhaZix,Mel,94,28,29.79
Vi,Kaisa,6,3,50.0
Gragas,Aurelion Sol,5,2,40.0
Shaco,Kaisa,2,1,50.0
Kayn,Warwick,1,0,0.0
Master Yi,Swain,8,2,25.0
Shen,Orianna,5,0,0.0
Jax,Anivia,7,4,57.14
Trundle,Brand,7,4,57.14
Zyra,Ahri,11,7,63.64
Reksai,Anivia,23,15,65.22
Zyra,Kassadin,9,4,44.44
Zed,Anivia,72,36,50.0
Shen,Zed,5,5,100.0
Graves,Anivia,28,14,50.0
Teemo,Viktor,2,0,0.0
Hecarim,Smolder,21,14,66.67
Shyvana,Zac,3,0,0.0
Naafiri,Kennen,12,5,41.67
Evelynn,Malphite,3,0,0.0
Zac,Mel,44,11,25.0
Udyr,LeBlanc,45,22,48.89
Rengar,Gwen,2,2,100.0
Jax,Lissandra,20,8,40.0
Kaisa,Viktor,3,0,0.0
Gwen,Lissandra,16,13,81.25
Taliyah,Ivern,2,1,50.0
Sylas,Corki,33,22,66.67
Zyra,Renekton,6,3,50.0
Talon,Warwick,3,2,66.67
Draven,Naafiri,2,2,100.0
Rammus,Gragas,5,0,0.0
Talon,Garen,11,1,9.09
Ekko,Katarina,155,85,54.84
Gwen,Aatrox,7,4,57.14
Kayn,Irelia,33,14,42.42
Rammus,Yone,31,15,48.39
Reksai,Qiyana,17,7,41.18
Urgot,Viktor,6,0,0.0
Heimerdinger,Azir,2,0,0.0
Rammus,Ambessa,9,6,66.67
Master Yi,Aurora,172,70,40.7
Shen,Aphelios,2,0,0.0
Hecarim,Ziggs,15,1,6.67
Dr. Mundo,Nasus,3,2,66.67
Nidalee,Lissandra,15,8,53.33
Briar,Diana,14,9,64.29
Amumu,KSante,5,4,80.0
Shaco,Lucian,8,1,12.5
Poppy,Ivern,5,2,40.0
Hecarim,Ivern,2,2,100.0
Fizz,Orianna,1,1,100.0
Graves,Karma,6,5,83.33
Singed,Swain,1,1,100.0
Taliyah,Vladimir,12,7,58.33
Wukong,Ivern,5,2,40.0
Twitch,Sivir,2,0,0.0
Zyra,Hwei,12,1,8.33
Xin Zhao,Jayce,33,25,75.76
Diana,Lucian,13,7,53.85
Nidalee,Kennen,5,1,20.0
Volibear,Tristana,31,11,35.48
Rammus,Veigar,3,0,0.0
Dr. Mundo,Kassadin,42,14,33.33
Draven,Yone,8,0,0.0
Belveth,Ambessa,5,2,40.0
Zed,Kindred,2,0,0.0
Graves,Zilean,13,9,69.23
Zac,Katarina,53,31,58.49
Jarvan IV,Jayce,37,14,37.84
Lee Sin,Brand,2,0,0.0
Ambessa,Pantheon,2,2,100.0
Graves,Chogath,16,7,43.75
Ekko,Chogath,17,6,35.29
Lee Sin,Chogath,37,17,45.95
Karthus,Chogath,12,6,50.0
Xin Zhao,Briar,4,3,75.0
Rammus,Mel,22,17,77.27
Fiddlesticks,LeBlanc,7,6,85.71
Nocturne,Chogath,9,5,55.56
Diana,LeBlanc,26,11,42.31
KhaZix,Garen,1,0,0.0
Gragas,Zed,47,15,31.91
Volibear,Lulu,1,1,100.0
Viego,Zyra,4,3,75.0
Dr. Mundo,Chogath,13,9,69.23
Kayn,Fizz,58,27,46.55
Gragas,Ahri,13,8,61.54
Morgana,Swain,1,0,0.0
Fiddlesticks,Vex,3,2,66.67
Fiddlesticks,Kassadin,6,3,50.0
Ekko,Vex,26,13,50.0
Skarner,Swain,1,1,100.0
Nocturne,Xerath,36,23,63.89
Talon,Smolder,17,4,23.53
Poppy,Tryndamere,6,4,66.67
