champion1,champion2,games,wins,win_rate
Diana,Belveth,3,2,66.67
Teemo,Rumble,2,1,50.0
Singed,Taliyah,2,0,0.0
Illaoi,Gragas,2,1,50.0
Akali,Shaco,11,0,0.0
Dr. Mundo,Master Yi,74,24,32.43
Qiyana,Jarvan IV,9,3,33.33
Caitlyn,Vi,1,0,0.0
Sejuani,Lee Sin,4,1,25.0
Renekton,Zeri,1,0,0.0
Heimerdinger,Zyra,1,1,100.0
Pantheon,Hecarim,25,10,40.0
Ekko,Pantheon,12,4,33.33
Sett,Karthus,28,15,53.57
Xin Zhao,Naafiri,3,1,33.33
Kayle,Briar,18,4,22.22
Draven,Pantheon,11,11,100.0
Pantheon,Briar,14,5,35.71
Reksai,Shyvana,1,0,0.0
Gangplank,Sejuani,44,30,68.18
Heimerdinger,Olaf,2,2,100.0
KSante,Amumu,13,9,69.23
Katarina,KhaZix,3,0,0.0
Nidalee,Fiddlesticks,1,1,100.0
Annie,Pantheon,2,1,50.0
Mordekaiser,Elise,23,4,17.39
Irelia,Evelynn,34,16,47.06
Yunara,Ivern,2,1,50.0
Tahm Kench,Karthus,3,3,100.0
Aurora,Shyvana,9,5,55.56
Reksai,Shaco,2,0,0.0
Illaoi,Nidalee,25,6,24.0
Lee Sin,Malphite,1,0,0.0
Anivia,Nidalee,8,8,100.0
Rammus,Rengar,2,0,0.0
Volibear,Dr. Mundo,26,11,42.31
Veigar,Jarvan IV,2,0,0.0
Xin Zhao,Corki,1,0,0.0
Nasus,Urgot,1,0,0.0
Corki,Lillia,7,0,0.0
Kassadin,KhaZix,4,4,100.0
Briar,Lee Sin,1,0,0.0
Yorick,Maokai,10,6,60.0
Cassiopeia,Pantheon,28,15,53.57
Zed,Karthus,14,8,57.14
Veigar,Hecarim,2,0,0.0
Warwick,Udyr,24,10,41.67
Varus,Skarner,2,1,50.0
Udyr,Vi,28,16,57.14
Vex,Wukong,3,0,0.0
Xin Zhao,Pantheon,15,4,26.67
Yone,Jayce,1,1,100.0
Twisted Fate,Reksai,6,6,100.0
Wukong,Zeri,2,1,50.0
Tahm Kench,Ekko,23,16,69.57
KSante,Dr. Mundo,52,21,40.38
Aphelios,Talon,1,0,0.0
Reksai,Vi,1,1,100.0
Dr. Mundo,Sylas,4,1,25.0
Gwen,Warwick,30,9,30.0
Kindred,Xin Zhao,3,2,66.67
Zilean,KhaZix,7,5,71.43
Azir,Belveth,4,3,75.0
Sett,Shen,3,0,0.0
Lucian,Kayn,6,3,50.0
Twisted Fate,Nidalee,11,6,54.55
Zyra,Shaco,2,0,0.0
Anivia,Briar,2,1,50.0
Singed,Volibear,24,11,45.83
Brand,Jarvan IV,4,4,100.0
Viego,Belveth,1,1,100.0
Neeko,Poppy,2,1,50.0
Varus,Kayn,18,7,38.89
Vex,Shaco,1,0,0.0
Kindred,Wukong,1,1,100.0
Rumble,Briar,19,13,68.42
Ryze,Maokai,2,2,100.0
Trundle,Belveth,6,3,50.0
KSante,Olaf,39,26,66.67
Heimerdinger,Evelynn,6,2,33.33
Ekko,Udyr,1,0,0.0
Gnar,Morgana,3,1,33.33
Ornn,Kaisa,1,0,0.0
Lux,Trundle,2,0,0.0
Fiora,Amumu,10,3,30.0
Illaoi,Rammus,3,2,66.67
Warwick,Nidalee,40,21,52.5
Jax,Nautilus,2,1,50.0
Galio,KhaZix,7,4,57.14
Nocturne,Zyra,3,3,100.0
Ambessa,Kaisa,4,0,0.0
Neeko,Jarvan IV,3,0,0.0
Shen,Kaisa,2,1,50.0
Shaco,Xin Zhao,4,3,75.0
Twisted Fate,Poppy,1,1,100.0
Reksai,Gwen,3,1,33.33
Irelia,Gragas,12,4,33.33
Taric,Pantheon,1,0,0.0
Mordekaiser,Karthus,3,1,33.33
Lee Sin,Poppy,3,2,66.67
Singed,Vi,68,37,54.41
Shyvana,Ekko,1,1,100.0
Tryndamere,Rengar,20,12,60.0
Maokai,Reksai,1,1,100.0
Azir,Rumble,1,0,0.0
Yorick,Rumble,2,1,50.0
Mel,Zac,1,0,0.0
Singed,Diana,37,12,32.43
Yunara,Ekko,8,5,62.5
LeBlanc,Naafiri,2,0,0.0
Riven,Shyvana,17,12,70.59
Singed,Nocturne,45,25,55.56
Quinn,Wukong,40,22,55.0
Dr. Mundo,Draven,2,1,50.0
Warwick,Skarner,7,6,85.71
Thresh,Talon,1,1,100.0
Shen,Briar,36,16,44.44
Briar,Volibear,3,1,33.33
Briar,Shaco,1,0,0.0
Sett,Shaco,28,15,53.57
Ezreal,Nidalee,1,1,100.0
Lulu,Qiyana,2,0,0.0
Aurora,Urgot,1,0,0.0
Orianna,Lillia,1,1,100.0
Tahm Kench,Nocturne,19,8,42.11
Vayne,Karthus,13,9,69.23
Neeko,Riven,1,0,0.0
Neeko,Zyra,1,1,100.0
Malphite,Sylas,6,6,100.0
Neeko,Udyr,9,3,33.33
Neeko,Dr. Mundo,1,0,0.0
Neeko,Qiyana,7,6,85.71
Pantheon,Kayn,62,21,33.87
Shen,Amumu,17,11,64.71
Xin Zhao,Viego,12,11,91.67
Gwen,Shyvana,17,6,35.29
Shen,Sylas,17,7,41.18
Garen,Shen,1,1,100.0
Elise,Shaco,3,2,66.67
Qiyana,Kayn,3,3,100.0
Elise,Viego,19,5,26.32
Tryndamere,Kaisa,1,0,0.0
Tahm Kench,Trundle,3,1,33.33
Fiddlesticks,Talon,4,2,50.0
Galio,Nidalee,6,5,83.33
Heimerdinger,Diana,8,7,87.5
Rell,Shyvana,1,1,100.0
Yasuo,Teemo,2,2,100.0
Malzahar,Belveth,3,3,100.0
Ahri,Shaco,2,1,50.0
Gragas,Morgana,3,1,33.33
Trundle,Rammus,8,5,62.5
Shen,Tryndamere,1,0,0.0
Zed,Lee Sin,34,20,58.82
Akali,Rumble,1,0,0.0
Singed,Wukong,95,53,55.79
Zed,Vi,28,15,53.57
Zed,Elise,12,7,58.33
Karthus,Kayn,1,0,0.0
Mordekaiser,Rumble,4,4,100.0
Yorick,Brand,8,1,12.5
Caitlyn,Diana,6,1,16.67
Gragas,Sylas,13,11,84.62
Wukong,Fiddlesticks,8,3,37.5
Tryndamere,Skarner,11,9,81.82
Nocturne,Rammus,1,0,0.0
LeBlanc,Viego,11,4,36.36
Gragas,Skarner,16,2,12.5
Warwick,Qiyana,20,15,75.0
Ryze,Elise,11,8,72.73
Ryze,Sejuani,11,8,72.73
Sylas,Gragas,6,5,83.33
Malphite,Kindred,62,34,54.84
Nocturne,Teemo,2,0,0.0
Orianna,Udyr,3,3,100.0
Pantheon,Sylas,6,2,33.33
Quinn,Ornn,2,0,0.0
Syndra,Viego,13,12,92.31
Fiddlesticks,Shaco,3,2,66.67
Jax,Amumu,9,6,66.67
Master Yi,Zed,2,1,50.0
Gnar,Briar,29,14,48.28
Ivern,Jax,2,0,0.0
Nocturne,Zed,2,1,50.0
Fiddlesticks,Gwen,2,0,0.0
Pantheon,Shen,8,7,87.5
Maokai,Gwen,1,0,0.0
Viktor,Evelynn,1,0,0.0
Katarina,Xin Zhao,5,2,40.0
Maokai,Kindred,8,6,75.0
Shaco,Kindred,1,1,100.0
Nocturne,Talon,6,4,66.67
Gnar,Kaisa,2,0,0.0
Neeko,Malphite,1,0,0.0
Poppy,Taliyah,9,1,11.11
Ivern,Diana,1,0,0.0
Brand,Kindred,1,0,0.0
Ryze,Diana,16,10,62.5
Reksai,Diana,1,1,100.0
Zed,Jarvan IV,15,7,46.67
Vayne,Rengar,24,12,50.0
Morgana,Ivern,1,1,100.0
Soraka,Nocturne,1,1,100.0
Warwick,Reksai,9,3,33.33
Zac,Hecarim,29,11,37.93
Lee Sin,Rengar,1,0,0.0
Swain,Poppy,9,9,100.0
Illaoi,Draven,1,1,100.0
Sylas,Volibear,9,4,44.44
Singed,Shaco,40,18,45.0
Janna,Nunu & Willump,1,0,0.0
Trundle,Ambessa,2,1,50.0
Yone,Skarner,14,6,42.86
Sett,Briar,35,12,34.29
Malphite,Master Yi,65,29,44.62
Bard,Ekko,2,0,0.0
Poppy,Reksai,1,1,100.0
Zac,Nidalee,9,5,55.56
Zoe,Lee Sin,4,0,0.0
Yone,Reksai,19,10,52.63
Chogath,Sylas,3,2,66.67
Reksai,Karthus,3,1,33.33
Udyr,Gwen,9,3,33.33
Varus,Talon,3,2,66.67
Lissandra,Ivern,3,3,100.0
Yone,Lillia,65,23,35.38
Twisted Fate,Pantheon,27,25,92.59
Lissandra,Jax,1,0,0.0
Udyr,Amumu,2,0,0.0
Lissandra,Nocturne,2,2,100.0
Yasuo,Rumble,5,4,80.0
Xin Zhao,Talon,1,0,0.0
Lissandra,Evelynn,1,0,0.0
Udyr,Graves,26,7,26.92
Malphite,Amumu,6,4,66.67
Lissandra,Corki,1,1,100.0
Illaoi,Poppy,1,0,0.0
Poppy,Shyvana,4,2,50.0
Maokai,Shaco,1,1,100.0
Renekton,Teemo,3,2,66.67
Poppy,Skarner,9,1,11.11
Dr. Mundo,Rammus,15,11,73.33
Camille,Zeri,2,0,0.0
Zilean,Zed,3,0,0.0
Jayce,Shyvana,21,4,19.05
Zac,Qiyana,8,3,37.5
Chogath,Nunu & Willump,20,11,55.0
Zoe,Vi,7,5,71.43
Viktor,Fiddlesticks,2,0,0.0
Reksai,Shen,1,1,100.0
Kayn,Belveth,6,3,50.0
Viktor,Shaco,2,1,50.0
Aatrox,Jayce,1,1,100.0
Gwen,Sylas,1,0,0.0
Vladimir,Morgana,3,1,33.33
Janna,Shaco,3,0,0.0
Warwick,Shyvana,10,3,30.0
Ornn,Sylas,9,5,55.56
Aphelios,Kindred,1,0,0.0
Gwen,Taliyah,18,16,88.89
Pantheon,Udyr,26,14,53.85
Zed,Nunu & Willump,6,1,16.67
Kled,Sejuani,7,5,71.43
Olaf,Sylas,2,1,50.0
Janna,Belveth,2,0,0.0
Zilean,Qiyana,1,0,0.0
Warwick,Gragas,8,3,37.5
Yone,Urgot,2,1,50.0
Malphite,Lillia,31,7,22.58
KSante,Gragas,17,8,47.06
Kennen,Urgot,5,4,80.0
Maokai,Kayn,3,1,33.33
Nocturne,Kayn,2,1,50.0
Zilean,Pantheon,7,4,57.14
Ahri,Talon,1,0,0.0
Zac,Amumu,1,0,0.0
Reksai,Zac,2,2,100.0
Jarvan IV,Lee Sin,4,1,25.0
Yunara,Naafiri,2,0,0.0
Udyr,Lee Sin,65,36,55.38
Reksai,Ekko,2,1,50.0
Yone,Olaf,10,4,40.0
Talon,Belveth,1,1,100.0
Tahm Kench,Nunu & Willump,4,3,75.0
Viktor,Lee Sin,5,4,80.0
Lulu,Xin Zhao,29,8,27.59
Fiddlesticks,Lee Sin,5,3,60.0
Briar,Talon,5,2,40.0
Zoe,Poppy,3,0,0.0
Sett,Chogath,9,6,66.67
Kayle,Zac,17,6,35.29
Varus,Nidalee,12,12,100.0
Xin Zhao,Hecarim,7,0,0.0
Fiora,Olaf,15,4,26.67
Singed,Zyra,2,1,50.0
Bard,Pantheon,1,1,100.0
Aurora,Ivern,35,14,40.0
KSante,Brand,5,0,0.0
Zac,Kayn,29,24,82.76
Veigar,Master Yi,2,2,100.0
Karma,Wukong,1,1,100.0
Bard,Hecarim,1,1,100.0
Yunara,Xin Zhao,8,5,62.5
Jax,Kaisa,1,0,0.0
Illaoi,Pantheon,12,8,66.67
Xin Zhao,Vi,1,1,100.0
Kindred,Diana,2,2,100.0
Viego,Zyra,1,0,0.0
Tristana,Talon,9,1,11.11
Jax,Yorick,1,0,0.0
Nidalee,Jax,5,0,0.0
Nidalee,Rengar,3,2,66.67
Nidalee,Gragas,1,1,100.0
LeBlanc,Ekko,6,2,33.33
Tristana,Diana,3,2,66.67
Zilean,Poppy,1,0,0.0
Naafiri,Fiddlesticks,3,2,66.67
Cassiopeia,Hecarim,19,5,26.32
Veigar,Volibear,1,0,0.0
Ryze,Teemo,3,1,33.33
Heimerdinger,Neeko,1,1,100.0
Ahri,Nidalee,2,1,50.0
Lee Sin,Karthus,10,2,20.0
Zilean,Karthus,8,1,12.5
Garen,Skarner,6,6,100.0
Yunara,Hecarim,1,0,0.0
Caitlyn,Ambessa,1,1,100.0
Ambessa,Shen,7,5,71.43
Twisted Fate,Xin Zhao,5,4,80.0
Kled,Shyvana,5,4,80.0
Ornn,Nasus,3,0,0.0
Sylas,Zed,44,38,86.36
Viego,Kayn,2,0,0.0
Vayne,Brand,1,0,0.0
Ahri,Kayn,1,0,0.0
Shaco,Taliyah,1,1,100.0
Pantheon,Reksai,14,7,50.0
Nocturne,Sejuani,1,1,100.0
Garen,Sylas,4,1,25.0
Nasus,Briar,12,6,50.0
Tryndamere,Amumu,13,12,92.31
Tryndamere,Sejuani,11,1,9.09
Fiddlesticks,Nocturne,2,0,0.0
Shaco,Rumble,1,0,0.0
Ryze,Karthus,4,2,50.0
Shen,Yorick,5,0,0.0
Malzahar,Lee Sin,4,4,100.0
Neeko,Kindred,1,1,100.0
Yunara,Vi,7,5,71.43
Garen,Rumble,4,3,75.0
Gangplank,Briar,37,22,59.46
Taliyah,Nocturne,1,1,100.0
Elise,Xin Zhao,10,4,40.0
Elise,Pantheon,7,4,57.14
Rell,Shaco,1,0,0.0
Jayce,Amumu,20,8,40.0
Rammus,Graves,2,1,50.0
Gangplank,Reksai,44,17,38.64
Yunara,Zac,2,1,50.0
Akshan,Trundle,1,1,100.0
Rell,Nunu & Willump,1,0,0.0
Swain,Lillia,1,0,0.0
Chogath,Sejuani,17,9,52.94
Gnar,Amumu,5,1,20.0
Kennen,Shyvana,2,0,0.0
Jax,Brand,9,2,22.22
Darius,Sejuani,20,11,55.0
Singed,Varus,1,1,100.0
Aurora,Reksai,9,1,11.11
Renekton,Shen,1,1,100.0
Ahri,Lee Sin,4,1,25.0
Darius,Brand,3,3,100.0
Sett,Morgana,2,2,100.0
Gragas,Warwick,35,6,17.14
KogMaw,Nocturne,2,2,100.0
Varus,Nasus,1,0,0.0
Garen,Gragas,10,6,60.0
Sett,Sylas,2,1,50.0
Karma,KhaZix,6,5,83.33
Vayne,Ivern,11,5,45.45
Caitlyn,Evelynn,1,0,0.0
Orianna,Reksai,1,1,100.0
Teemo,Morgana,1,0,0.0
Viktor,Reksai,1,1,100.0
Varus,Evelynn,1,0,0.0
Kayn,Ivern,2,1,50.0
Tahm Kench,Pantheon,12,6,50.0
Brand,Dr. Mundo,2,1,50.0
Vex,Lee Sin,5,1,20.0
Wukong,Corki,1,1,100.0
Zed,Zyra,2,1,50.0
Rengar,Graves,5,1,20.0
Ambessa,Taric,1,1,100.0
Kennen,Taric,1,0,0.0
Ivern,Skarner,1,0,0.0
Pantheon,Kindred,21,16,76.19
Smolder,Evelynn,2,1,50.0
Jax,Rumble,10,1,10.0
Kindred,Master Yi,1,1,100.0
Poppy,Master Yi,34,14,41.18
Pantheon,Taliyah,10,1,10.0
Rengar,Gragas,1,0,0.0
Ekko,Xin Zhao,4,3,75.0
Gragas,Amumu,9,5,55.56
Quinn,Skarner,11,4,36.36
Jarvan IV,Briar,7,7,100.0
Cassiopeia,Volibear,6,1,16.67
Ahri,Jax,1,0,0.0
Rell,Master Yi,1,1,100.0
Illaoi,Lillia,20,10,50.0
Gangplank,Smolder,1,0,0.0
Lee Sin,Master Yi,5,3,60.0
Trundle,Shaco,4,4,100.0
Wukong,Master Yi,2,1,50.0
Zilean,Lillia,4,1,25.0
Corki,Master Yi,1,0,0.0
Viktor,Kayn,9,6,66.67
Hwei,Master Yi,3,3,100.0
Galio,Fiddlesticks,1,0,0.0
Nasus,Tryndamere,1,0,0.0
Sejuani,Trundle,1,1,100.0
Reksai,Viego,11,4,36.36
Orianna,Vi,1,0,0.0
Lucian,Master Yi,3,2,66.67
Smolder,Belveth,6,1,16.67
Quinn,Ambessa,2,2,100.0
Akshan,KhaZix,2,1,50.0
Quinn,Kaisa,1,1,100.0
Quinn,Briar,12,10,83.33
Lux,Lillia,1,1,100.0
Malphite,Rammus,8,3,37.5
Galio,Jax,2,2,100.0
Sylas,Ivern,15,6,40.0
Swain,Taliyah,1,1,100.0
Sejuani,Briar,1,1,100.0
Kaisa,Talon,1,0,0.0
Smolder,Dr. Mundo,19,18,94.74
Volibear,Briar,8,4,50.0
Orianna,Zac,1,0,0.0
Singed,Rammus,9,2,22.22
Singed,KhaZix,46,21,45.65
Teemo,Kaisa,4,1,25.0
Rammus,Elise,3,0,0.0
Kaisa,Viego,11,7,63.64
Qiyana,Nunu & Willump,11,5,45.45
Nidalee,Taliyah,5,5,100.0
Tahm Kench,Wukong,9,9,100.0
Draven,Udyr,2,2,100.0
Cassiopeia,Naafiri,15,11,73.33
Galio,Trundle,32,10,31.25
Xin Zhao,Master Yi,17,17,100.0
Xin Zhao,Udyr,7,7,100.0
Xin Zhao,Taliyah,4,4,100.0
Jarvan IV,Naafiri,10,9,90.0
Katarina,Kindred,8,8,100.0
KogMaw,Ekko,4,0,0.0
Akshan,Kindred,11,1,9.09
Qiyana,Pantheon,7,0,0.0
Chogath,Gragas,24,16,66.67
Malphite,Sejuani,11,2,18.18
Akali,Lillia,11,10,90.91
Zed,Lillia,15,6,40.0
Anivia,Wukong,11,11,100.0
Olaf,Ambessa,9,4,44.44
Gangplank,Teemo,6,5,83.33
Olaf,Maokai,5,0,0.0
Teemo,Briar,24,8,33.33
Zeri,KhaZix,11,1,9.09
Pantheon,Rengar,35,24,68.57
Lulu,Belveth,2,0,0.0
Qiyana,Belveth,6,6,100.0
Kennen,Zyra,15,12,80.0
Kaisa,Vi,8,0,0.0
Zeri,Jarvan IV,25,8,32.0
Kaisa,Trundle,6,0,0.0
Riven,Neeko,8,0,0.0
Zilean,Naafiri,7,0,0.0
Varus,Pantheon,36,15,41.67
Yasuo,Sejuani,28,15,53.57
Taliyah,Rammus,7,7,100.0
Katarina,Karthus,5,0,0.0
Diana,Ekko,7,7,100.0
Zyra,Pantheon,8,0,0.0
Fiora,Sion,13,13,100.0
Nidalee,Zac,4,4,100.0
Akshan,Jarvan IV,10,2,20.0
Diana,Viego,6,6,100.0
Lulu,Zed,11,9,81.82
Swain,Rammus,4,4,100.0
Ziggs,Karthus,3,0,0.0
Katarina,Belveth,11,0,0.0
Vi,Ambessa,5,5,100.0
Lux,Talon,9,3,33.33
Irelia,Skarner,28,12,42.86
Kassadin,Rengar,6,0,0.0
Gwen,Brand,11,3,27.27
Mordekaiser,Udyr,15,4,26.67
Smolder,KhaZix,29,11,37.93
Kennen,Darius,6,5,83.33
Vi,Corki,1,1,100.0
Yasuo,Mordekaiser,10,0,0.0
Katarina,Master Yi,5,4,80.0
Lulu,Diana,4,1,25.0
Jhin,Zed,8,0,0.0
Xayah,Master Yi,7,7,100.0
Akshan,Master Yi,10,9,90.0
Zyra,Jarvan IV,5,5,100.0
Lissandra,Zac,9,9,100.0
Katarina,Lee Sin,22,9,40.91
Katarina,Volibear,11,7,63.64
Zilean,Udyr,14,6,42.86
Aurora,Elise,19,10,52.63
Katarina,Rengar,7,7,100.0
Rumble,Draven,5,3,60.0
Teemo,Draven,2,2,100.0
Taliyah,Kindred,7,7,100.0
Galio,Ekko,5,5,100.0
Akshan,Ivern,15,6,40.0
Katarina,Dr. Mundo,8,7,87.5
KogMaw,Nidalee,3,3,100.0
Sion,Zeri,4,0,0.0
Akshan,Olaf,5,5,100.0
Ryze,Warwick,14,9,64.29
Corki,Pantheon,14,2,14.29
Katarina,Jarvan IV,8,1,12.5
Lee Sin,Naafiri,4,0,0.0
Cassiopeia,Olaf,4,2,50.0
Katarina,Wukong,5,0,0.0
Pantheon,Xin Zhao,52,17,32.69
Renekton,Warwick,53,14,26.42
Corki,Hecarim,2,2,100.0
Yone,Warwick,16,12,75.0
Twisted Fate,Kayn,17,14,82.35
Annie,Wukong,20,12,60.0
Yorick,Morgana,21,2,9.52
Karthus,Vi,8,8,100.0
Vayne,Diana,31,24,77.42
Aatrox,Warwick,51,35,68.63
Akshan,Wukong,9,9,100.0
Katarina,Skarner,11,0,0.0
Varus,Trundle,19,15,78.95
Qiyana,Zed,5,5,100.0
Kayle,Lillia,11,9,81.82
Varus,Udyr,8,8,100.0
Cassiopeia,Vi,34,12,35.29
KogMaw,Zed,6,0,0.0
Yone,Neeko,1,1,100.0
Twisted Fate,Naafiri,33,13,39.39
Zac,Karthus,9,0,0.0
Yunara,Master Yi,9,0,0.0
Lissandra,Master Yi,1,1,100.0
Udyr,Nocturne,40,9,22.5
Udyr,Kayn,60,31,51.67
Varus,Ekko,11,1,9.09
Draven,Volibear,1,0,0.0
Viktor,Naafiri,8,2,25.0
Zed,Ivern,5,0,0.0
KogMaw,Talon,1,1,100.0
Sylas,Naafiri,16,10,62.5
Kennen,Diana,28,21,75.0
Cassiopeia,Kindred,20,19,95.0
Ezreal,Elise,3,1,33.33
Tristana,Rammus,6,5,83.33
Sylas,Poppy,4,3,75.0
KogMaw,Kindred,1,0,0.0
Varus,Xin Zhao,13,7,53.85
Gwen,Zyra,8,6,75.0
Varus,Zyra,6,2,33.33
Lissandra,Kindred,5,3,60.0
Varus,Naafiri,7,2,28.57
Poppy,Olaf,2,2,100.0
Varus,Briar,7,1,14.29
Qiyana,Evelynn,4,3,75.0
Vex,Graves,3,2,66.67
Rumble,Sylas,4,4,100.0
Katarina,Shaco,2,0,0.0
Ryze,Gragas,13,7,53.85
Karma,Kayn,11,2,18.18
KogMaw,Xin Zhao,5,0,0.0
Cassiopeia,Wukong,23,12,52.17
Anivia,Zyra,2,0,0.0
Galio,Vi,11,4,36.36
Garen,Draven,5,0,0.0
Ryze,Skarner,15,1,6.67
KogMaw,Jarvan IV,9,8,88.89
Shen,Olaf,9,6,66.67
Zac,Jax,14,6,42.86
KogMaw,Vi,8,5,62.5
Gwen,Gragas,4,1,25.0
Ezreal,Hecarim,3,3,100.0
Naafiri,Kindred,4,0,0.0
Twisted Fate,Zyra,4,0,0.0
Katarina,Lillia,2,0,0.0
Vex,Kindred,1,1,100.0
Darius,Morgana,12,8,66.67
Jhin,Naafiri,3,3,100.0
Qiyana,Lee Sin,7,5,71.43
Qiyana,Vi,3,3,100.0
Qiyana,Wukong,4,0,0.0
Smolder,Kindred,6,0,0.0
Talon,Vi,1,0,0.0
KogMaw,Pantheon,11,2,18.18
Corki,Elise,7,6,85.71
Sylas,Ekko,12,4,33.33
Kaisa,Qiyana,5,3,60.0
Olaf,Dr. Mundo,10,7,70.0
Cassiopeia,Diana,6,3,50.0
Akshan,Nidalee,1,1,100.0
Twitch,Xin Zhao,7,7,100.0
Malphite,Brand,5,2,40.0
Soraka,Shaco,5,5,100.0
Kaisa,Rengar,1,1,100.0
Udyr,Ekko,28,15,53.57
Katarina,Vi,3,2,66.67
Vayne,Evelynn,3,2,66.67
Swain,Belveth,11,6,54.55
Nasus,Olaf,8,1,12.5
Janna,Lee Sin,5,0,0.0
Gwen,Darius,14,4,28.57
Jayce,Urgot,8,4,50.0
Annie,Trundle,6,6,100.0
KogMaw,Naafiri,4,3,75.0
Ekko,Lee Sin,5,5,100.0
Katarina,Hecarim,4,3,75.0
Gnar,Yone,4,0,0.0
Gnar,Ivern,45,25,55.56
Tahm Kench,Hecarim,2,2,100.0
Karma,Master Yi,12,6,50.0
Illaoi,Ivern,8,0,0.0
Karma,Rengar,11,3,27.27
Veigar,Ivern,5,5,100.0
Gnar,Skarner,16,12,75.0
Vladimir,Sejuani,18,7,38.89
Kassadin,Trundle,4,0,0.0
Zyra,Gwen,4,0,0.0
Zac,Kindred,27,23,85.19
Kassadin,Wukong,1,0,0.0
Tryndamere,Kayn,44,28,63.64
Kassadin,Nocturne,1,1,100.0
Qiyana,Kindred,4,1,25.0
Twisted Fate,Zed,5,4,80.0
Sylas,Lillia,5,3,60.0
Qiyana,Xin Zhao,11,5,45.45
Gwen,Mordekaiser,9,6,66.67
Singed,Nidalee,32,8,25.0
Briar,Ekko,2,0,0.0
Sion,Darius,6,2,33.33
Gangplank,Amumu,10,6,60.0
Trundle,Lillia,10,9,90.0
Ryze,Ivern,14,1,7.14
Poppy,Neeko,1,0,0.0
Qiyana,Gwen,10,10,100.0
Zilean,Wukong,4,4,100.0
Qiyana,Fiddlesticks,10,5,50.0
Kayle,Darius,10,3,30.0
Ryze,Zeri,6,6,100.0
Akshan,Zed,15,3,20.0
Twisted Fate,Dr. Mundo,9,9,100.0
Olaf,Master Yi,8,6,75.0
Karthus,Lillia,1,1,100.0
Corki,Zyra,3,0,0.0
Jax,Kayle,1,0,0.0
KogMaw,Nunu & Willump,7,5,71.43
Corki,Skarner,4,0,0.0
Qiyana,Shaco,2,0,0.0
Qiyana,Talon,10,6,60.0
Vladimir,KogMaw,2,0,0.0
Renekton,Aatrox,5,5,100.0
Wukong,Shyvana,2,2,100.0
Lucian,Vi,6,0,0.0
Katarina,Zed,12,9,75.0
Kled,Kaisa,2,0,0.0
Jarvan IV,Vi,2,2,100.0
Jhin,Jarvan IV,6,6,100.0
Swain,Talon,15,14,93.33
LeBlanc,Wukong,2,0,0.0
Syndra,Pantheon,6,6,100.0
Udyr,Sejuani,8,6,75.0
Irelia,Brand,3,0,0.0
Anivia,Skarner,1,1,100.0
Zeri,Talon,5,5,100.0
Varus,Gragas,4,4,100.0
Trundle,Naafiri,25,11,44.0
Ashe,Zed,2,0,0.0
Kaisa,Ekko,4,1,25.0
Jax,Draven,6,1,16.67
Rengar,Dr. Mundo,1,1,100.0
Lux,Jarvan IV,6,3,50.0
Ekko,Kayn,3,0,0.0
KogMaw,Zac,2,2,100.0
Twisted Fate,Lee Sin,27,9,33.33
Ahri,Evelynn,2,0,0.0
Morgana,Ekko,1,0,0.0
Syndra,Vi,3,3,100.0
KogMaw,Wukong,7,6,85.71
Warwick,Zeri,4,0,0.0
Aurelion Sol,Udyr,7,1,14.29
Katarina,Ekko,3,0,0.0
Xerath,Viego,2,2,100.0
Vi,Ekko,3,2,66.67
Swain,Skarner,4,4,100.0
Smolder,Rengar,2,1,50.0
Tryndamere,Olaf,4,2,50.0
Darius,Mordekaiser,8,4,50.0
Twisted Fate,Gragas,1,1,100.0
Aatrox,Maokai,19,12,63.16
Qiyana,Nidalee,6,4,66.67
LeBlanc,Talon,3,0,0.0
Darius,Sylas,11,4,36.36
Jhin,Pantheon,4,4,100.0
Shen,Aatrox,2,2,100.0
Twitch,Nidalee,3,0,0.0
Twisted Fate,Vi,6,6,100.0
Twisted Fate,Qiyana,5,5,100.0
Twisted Fate,Zac,1,1,100.0
Sylas,Nidalee,5,1,20.0
Diana,Zed,2,2,100.0
Rumble,Corki,2,0,0.0
Quinn,Darius,2,2,100.0
Anivia,Gwen,3,1,33.33
Annie,Kayn,4,4,100.0
Fiora,Mordekaiser,7,5,71.43
Galio,Hecarim,7,6,85.71
Cassiopeia,Karthus,8,5,62.5
KogMaw,Master Yi,3,0,0.0
Rengar,Evelynn,5,1,20.0
Qiyana,Sejuani,2,1,50.0
Singed,Evelynn,7,3,42.86
Urgot,Olaf,10,9,90.0
Morgana,Wukong,4,0,0.0
Aurora,Warwick,10,8,80.0
Kayn,Maokai,7,0,0.0
Renekton,Draven,3,3,100.0
Chogath,Camille,2,0,0.0
Xin Zhao,Ivern,1,1,100.0
Gangplank,Sylas,14,11,78.57
Tahm Kench,Talon,15,9,60.0
Kennen,Elise,14,9,64.29
Rengar,Nocturne,2,1,50.0
Corki,Vi,10,10,100.0
Malphite,Shyvana,6,3,50.0
Anivia,Fiddlesticks,4,1,25.0
Warwick,Elise,27,7,25.93
Gangplank,Urgot,1,1,100.0
Akshan,Diana,10,4,40.0
Shen,Morgana,6,4,66.67
Mel,Naafiri,1,1,100.0
Ambessa,Warwick,26,15,57.69
Naafiri,Wukong,5,5,100.0
Gnar,Diana,81,40,49.38
Ryze,Darius,9,4,44.44
Katarina,Qiyana,1,1,100.0
Zeri,Kayn,3,3,100.0
