champion1,champion2,champion3,games,wins,win_rate
Naafiri,Garen,Azir,1,0,0.0
Rengar,Chogath,Malzahar,1,1,100.0
Zyra,Dr. Mundo,Vex,1,0,0.0
Nocturne,Kennen,Zoe,1,1,100.0
Wukong,Nasus,Tristana,1,0,0.0
Zed,Tryndamere,Ashe,1,0,0.0
Warwick,Malphite,Vladimir,1,0,0.0
Lee Sin,Sett,Zed,3,3,100.0
Zyra,Dr. Mundo,Zed,1,0,0.0
Warwick,Kayle,Yasuo,1,1,100.0
Lillia,Kayle,Yasuo,1,1,100.0
Evelynn,Shen,Sylas,1,0,0.0
Kayn,Vladimir,Kayle,1,1,100.0
Qiyana,Yasuo,Cassiopeia,1,1,100.0
Jarvan IV,Garen,Vex,1,1,100.0
Sett,Jax,Malphite,1,1,100.0
Kayn,Ryze,Diana,1,0,0.0
Reksai,Akali,Syndra,1,1,100.0
Lee Sin,Gragas,Diana,5,4,80.0
KhaZix,Mordekaiser,Quinn,1,1,100.0
Xin Zhao,Mordekaiser,Annie,1,0,0.0
Diana,Garen,Malphite,1,1,100.0
Wukong,Renekton,Pantheon,1,0,0.0
Sylas,Dr. Mundo,Tryndamere,1,0,0.0
Naafiri,Warwick,Smolder,1,1,100.0
Lee Sin,Garen,Aurelion Sol,1,1,100.0
Jarvan IV,Camille,Yone,1,0,0.0
Briar,Mordekaiser,LeBlanc,1,0,0.0
Diana,Dr. Mundo,Qiyana,1,1,100.0
Wukong,Shen,Annie,3,3,100.0
Evelynn,Darius,Ahri,1,1,100.0
KhaZix,Fiora,Diana,1,1,100.0
Lee Sin,Gragas,Syndra,23,18,78.26
Master Yi,Gragas,Taliyah,4,3,75.0
Belveth,KSante,Ahri,3,1,33.33
Zac,Shen,Sion,1,0,0.0
Evelynn,Darius,Hwei,1,1,100.0
Warwick,Mordekaiser,Sylas,1,0,0.0
Kindred,Tahm Kench,Cassiopeia,1,0,0.0
Karthus,Ornn,Talon,1,1,100.0
Kindred,Ornn,Cassiopeia,1,1,100.0
Hecarim,Mordekaiser,Jayce,1,0,0.0
Nocturne,Rumble,Talon,1,0,0.0
Gwen,Kayn,Ryze,1,1,100.0
Evelynn,Zac,Lissandra,1,0,0.0
KhaZix,Dr. Mundo,Swain,1,1,100.0
Gwen,Rumble,Vladimir,1,1,100.0
Volibear,Kennen,Lux,1,1,100.0
Ambessa,Dr. Mundo,Annie,1,1,100.0
Amumu,Renekton,Viktor,1,0,0.0
Xin Zhao,Ornn,Taliyah,5,3,60.0
Lee Sin,Aurora,Gragas,1,1,100.0
Nocturne,Nasus,Yone,1,1,100.0
Ivern,Singed,Zed,1,0,0.0
Viego,Tahm Kench,Yasuo,1,1,100.0
Lillia,Sett,Zed,3,2,66.67
Graves,Heimerdinger,Qiyana,1,0,0.0
Lillia,Zed,Diana,1,1,100.0
Brand,Mordekaiser,KSante,1,0,0.0
Maokai,Kayle,Varus,1,1,100.0
Maokai,Singed,Viego,1,1,100.0
Naafiri,Smolder,Qiyana,1,0,0.0
Lee Sin,Darius,Azir,3,0,0.0
Shen,Urgot,Teemo,2,0,0.0
Diana,Nasus,Yone,2,2,100.0
Skarner,Shen,Kayle,3,1,33.33
Jarvan IV,Akali,Ryze,4,4,100.0
Diana,Jayce,Kassadin,1,0,0.0
Nunu & Willump,Ryze,Naafiri,1,1,100.0
Nunu & Willump,Sett,LeBlanc,1,0,0.0
Nocturne,Gnar,Lux,1,1,100.0
Nunu & Willump,Kayle,LeBlanc,1,0,0.0
Nunu & Willump,Fiora,Twisted Fate,1,1,100.0
Nunu & Willump,Kennen,Azir,2,2,100.0
Kayn,Warwick,Xerath,2,0,0.0
Nunu & Willump,Camille,Talon,1,0,0.0
Volibear,Irelia,Yasuo,1,1,100.0
Diana,Riven,Vex,1,0,0.0
Master Yi,Tahm Kench,Aurora,1,1,100.0
Nunu & Willump,Jayce,Anivia,1,0,0.0
KhaZix,Yone,Malzahar,2,2,100.0
Volibear,Yasuo,Galio,3,3,100.0
Master Yi,Wukong,Nunu & Willump,1,0,0.0
Warwick,Ambessa,Hwei,1,1,100.0
Nunu & Willump,Singed,Ahri,1,0,0.0
Zyra,Ryze,Qiyana,1,1,100.0
Nunu & Willump,Shen,Kennen,1,1,100.0
Warwick,Riven,Akali,1,0,0.0
Trundle,Ornn,Twisted Fate,1,1,100.0
Ekko,Warwick,Orianna,1,1,100.0
Kayn,Fiora,Vex,1,0,0.0
Ekko,Gragas,Akshan,11,6,54.55
Pantheon,Maokai,Azir,1,1,100.0
Master Yi,Sylas,Corki,1,1,100.0
Nocturne,Gangplank,Ekko,2,0,0.0
Kindred,Ambessa,Mel,9,3,33.33
Nunu & Willump,Irelia,Orianna,1,0,0.0
Warwick,Garen,LeBlanc,1,1,100.0
Vi,Yorick,Fizz,2,2,100.0
Evelynn,Vladimir,Smolder,1,0,0.0
Morgana,Dr. Mundo,Zoe,1,1,100.0
Viego,Kled,LeBlanc,2,0,0.0
Talon,Aatrox,Malzahar,3,3,100.0
Ivern,Aatrox,LeBlanc,1,0,0.0
Kaisa,Kayle,Ahri,1,1,100.0
Xin Zhao,Jayce,Malzahar,1,0,0.0
Jarvan IV,Sion,Vex,1,1,100.0
Ambessa,Jayce,Viktor,1,0,0.0
Hecarim,Aatrox,Urgot,1,0,0.0
Karthus,Gnar,Annie,1,0,0.0
Briar,Malphite,Ekko,1,1,100.0
Volibear,Teemo,Xerath,1,0,0.0
Volibear,Teemo,Lucian,2,2,100.0
Gwen,Yorick,Diana,1,0,0.0
Wukong,Lulu,Vayne,1,0,0.0
Warwick,Gwen,Twitch,1,1,100.0
Nocturne,Volibear,Lissandra,1,0,0.0
Lillia,Garen,Talon,1,1,100.0
Vi,Quinn,Aurora,1,0,0.0
Nocturne,Sion,Twitch,1,0,0.0
Lillia,Shen,Katarina,1,1,100.0
Xin Zhao,Vayne,Hwei,1,0,0.0
Viego,Singed,Orianna,9,1,11.11
Xin Zhao,Ambessa,Vex,1,0,0.0
Talon,Sett,Ekko,1,1,100.0
Pantheon,Teemo,Lissandra,1,1,100.0
Volibear,Jarvan IV,Irelia,1,0,0.0
Fiddlesticks,Quinn,Renekton,1,0,0.0
Viego,Jayce,Yone,2,2,100.0
Nidalee,Urgot,Zoe,2,0,0.0
Gwen,Nasus,Ahri,1,1,100.0
Naafiri,Mordekaiser,Ryze,1,0,0.0
Kindred,Nasus,Kassadin,1,1,100.0
Mordekaiser,Kindred,Xerath,1,0,0.0
Jarvan IV,Pantheon,Galio,1,0,0.0
Xin Zhao,Quinn,Akali,2,1,50.0
Talon,Chogath,Veigar,2,1,50.0
Kayn,Chogath,Vex,1,0,0.0
Pantheon,Zac,Tristana,1,1,100.0
Naafiri,Yorick,Kayle,1,0,0.0
Warwick,Jayce,Azir,1,1,100.0
Kayn,Jax,Mel,3,3,100.0
Reksai,Camille,Aurora,1,0,0.0
Kindred,Jax,Yasuo,1,1,100.0
Diana,Shen,Varus,1,0,0.0
Volibear,Anivia,Mel,1,0,0.0
Lillia,Ornn,Xerath,1,1,100.0
Warwick,Volibear,Yone,1,1,100.0
Shyvana,Mordekaiser,Akali,1,0,0.0
Briar,Volibear,Neeko,1,0,0.0
Jax,Kled,Hwei,1,0,0.0
Gwen,Chogath,Galio,2,1,50.0
Master Yi,Dr. Mundo,Hwei,2,0,0.0
Jarvan IV,Akali,Kennen,1,0,0.0
Pantheon,Shen,Naafiri,1,0,0.0
Gwen,Mordekaiser,Akali,1,1,100.0
Warwick,Chogath,Twisted Fate,1,1,100.0
Ambessa,Udyr,Qiyana,2,0,0.0
Volibear,Illaoi,Yasuo,2,2,100.0
Viego,Nasus,Vladimir,1,0,0.0
Pantheon,Camille,Mordekaiser,1,1,100.0
Pantheon,Chogath,Vex,1,1,100.0
Nocturne,Gragas,Karma,1,1,100.0
Diana,Gnar,Lissandra,1,0,0.0
Zyra,Gangplank,Galio,1,0,0.0
Pantheon,Singed,Qiyana,2,2,100.0
Lee Sin,Shen,Ekko,3,0,0.0
Pantheon,Udyr,Veigar,1,1,100.0
Vi,Yorick,Lissandra,1,1,100.0
Sejuani,Ambessa,Katarina,2,2,100.0
Jax,Illaoi,Xerath,1,0,0.0
KhaZix,Darius,Seraphine,1,1,100.0
Dr. Mundo,Cassiopeia,Lux,1,0,0.0
Viego,Volibear,Zoe,1,0,0.0
Warwick,Dr. Mundo,Qiyana,1,0,0.0
Viego,KSante,Annie,12,3,25.0
Pantheon,Quinn,Yasuo,1,1,100.0
Reksai,Malphite,Katarina,1,0,0.0
Lillia,Warwick,Taliyah,1,1,100.0
Pantheon,Camille,Kassadin,2,2,100.0
Zed,Ambessa,KogMaw,1,1,100.0
Warwick,Camille,Sylas,2,0,0.0
Ambessa,Gangplank,Vladimir,1,0,0.0
Lee Sin,Nidalee,Syndra,1,0,0.0
Kayle,Nasus,Ekko,1,0,0.0
Pantheon,Darius,Qiyana,2,1,50.0
Vi,Malphite,Sylas,3,0,0.0
Zed,Aurora,Qiyana,3,0,0.0
Pantheon,Sylas,Quinn,1,1,100.0
Gwen,Zed,Malphite,1,0,0.0
Zed,Sett,Gangplank,1,0,0.0
Lillia,Sett,Ahri,4,0,0.0
Lee Sin,Zac,Vladimir,4,4,100.0
Amumu,Gangplank,Yasuo,1,1,100.0
Naafiri,Dr. Mundo,Yone,6,1,16.67
Ambessa,Kayle,Taliyah,1,1,100.0
Wukong,Volibear,Ekko,3,0,0.0
Pantheon,Kayle,Anivia,1,0,0.0
Ekko,Garen,Zac,1,1,100.0
Diana,Fiora,Zac,2,0,0.0
Wukong,Sion,Ekko,11,6,54.55
Trundle,Gragas,Olaf,1,0,0.0
Pantheon,Kennen,Zac,1,1,100.0
Trundle,Shen,Fiddlesticks,1,0,0.0
Udyr,Ryze,Akali,1,1,100.0
Nocturne,Sylas,Qiyana,1,1,100.0
Reksai,Shen,Kennen,1,0,0.0
Warwick,Gnar,Zoe,1,1,100.0
Lillia,Pantheon,Vladimir,1,1,100.0
Briar,Nasus,LeBlanc,1,0,0.0
Naafiri,Vladimir,Hwei,1,1,100.0
Lillia,Urgot,Irelia,5,1,20.0
Evelynn,Kennen,Yone,3,0,0.0
Pantheon,Darius,Rumble,2,1,50.0
Rengar,Kayle,Diana,1,1,100.0
Nidalee,Tryndamere,Yasuo,1,0,0.0
KhaZix,Olaf,Taliyah,1,1,100.0
Warwick,Akali,Gangplank,1,0,0.0
Rengar,Shen,Galio,3,1,33.33
KhaZix,Garen,LeBlanc,1,1,100.0
Xin Zhao,Ambessa,Pantheon,1,0,0.0
Jarvan IV,Malphite,Swain,1,0,0.0
Belveth,Dr. Mundo,Ahri,4,1,25.0
Volibear,Viktor,Aurelion Sol,1,0,0.0
Rengar,Gwen,Akshan,1,1,100.0
Viego,Mordekaiser,Irelia,1,1,100.0
Diana,Volibear,Talon,2,0,0.0
Shaco,Kayle,Vladimir,1,0,0.0
KhaZix,Shen,Twisted Fate,2,2,100.0
Graves,Camille,Kennen,1,1,100.0
Diana,Ryze,Irelia,1,1,100.0
Zac,Aurora,Akali,1,1,100.0
Vi,Ornn,Twitch,1,0,0.0
Warwick,Shen,LeBlanc,1,0,0.0
Shyvana,Volibear,Yone,1,1,100.0
Diana,Singed,Irelia,1,0,0.0
Xin Zhao,Trundle,Veigar,1,1,100.0
Kindred,Volibear,Mel,1,1,100.0
Taliyah,Darius,Yasuo,1,0,0.0
Volibear,Gnar,Fizz,1,0,0.0
Xin Zhao,Nasus,Zoe,1,1,100.0
Xin Zhao,Ryze,Zoe,6,6,100.0
Ekko,Jax,Orianna,6,2,33.33
Morgana,Fiora,Yasuo,1,0,0.0
Kayn,Gwen,Aurelion Sol,1,1,100.0
Diana,Kled,Galio,1,1,100.0
Master Yi,Kayle,Viktor,2,0,0.0
Graves,Tryndamere,Vladimir,1,0,0.0
Xin Zhao,Warwick,Cassiopeia,2,0,0.0
Jax,Gnar,Zac,1,0,0.0
Rammus,Swain,Sylas,1,1,100.0
Diana,Volibear,Galio,1,0,0.0
Diana,Rumble,Jayce,1,0,0.0
Xin Zhao,Kled,Aurora,1,1,100.0
Diana,Fiora,Malzahar,1,1,100.0
Jax,Akali,Ahri,1,0,0.0
Diana,Aatrox,Anivia,1,1,100.0
Rengar,Dr. Mundo,Zed,1,0,0.0
Diana,Aatrox,KogMaw,1,1,100.0
Zac,Garen,Yone,1,0,0.0
Diana,Singed,Kayle,1,1,100.0
Kindred,Quinn,Diana,1,1,100.0
Hecarim,Sett,Cassiopeia,1,1,100.0
Xin Zhao,Elise,Lux,1,1,100.0
Briar,Sett,Aurora,1,0,0.0
Xin Zhao,Jax,Vladimir,8,0,0.0
Shyvana,Vladimir,Nasus,1,1,100.0
Master Yi,Nocturne,Kennen,1,0,0.0
Elise,Ambessa,Zoe,4,1,25.0
Briar,Gangplank,Mel,1,0,0.0
Zed,Mordekaiser,Sett,1,1,100.0
Lee Sin,Chogath,Nasus,1,1,100.0
Evelynn,Irelia,Singed,1,0,0.0
Trundle,KSante,Lux,2,0,0.0
Diana,Kayle,Yone,2,2,100.0
Poppy,Jax,Zac,1,1,100.0
Warwick,Kayle,Lux,2,2,100.0
Lee Sin,Zoe,Yasuo,1,0,0.0
Talon,Darius,Pantheon,1,1,100.0
Diana,Chogath,Pantheon,1,1,100.0
Zac,Sett,LeBlanc,3,0,0.0
Briar,Mordekaiser,Yasuo,1,1,100.0
KhaZix,Darius,Zilean,1,0,0.0
Nunu & Willump,Sett,Xerath,1,1,100.0
Nunu & Willump,Chogath,Vladimir,1,1,100.0
Dr. Mundo,Ambessa,Kassadin,1,0,0.0
Gwen,Darius,Yasuo,1,0,0.0
Lee Sin,Camille,Yone,1,1,100.0
Vi,Akali,Zed,1,0,0.0
Jarvan IV,Irelia,Veigar,1,1,100.0
Diana,Jax,Nasus,1,0,0.0
Volibear,Warwick,Kennen,1,0,0.0
Vi,Sett,LeBlanc,1,1,100.0
Pantheon,Jayce,Naafiri,1,1,100.0
Briar,Malphite,Cassiopeia,1,0,0.0
Master Yi,Kled,Neeko,1,0,0.0
Nocturne,Chogath,Zilean,1,1,100.0
Volibear,Malphite,Neeko,1,0,0.0
Diana,Sion,Malzahar,1,1,100.0
Naafiri,Pantheon,Zed,1,0,0.0
Lillia,Graves,Taliyah,1,0,0.0
Reksai,Gwen,Ambessa,1,1,100.0
Master Yi,Riven,Tristana,1,0,0.0
Master Yi,Darius,Diana,1,1,100.0
Viego,Nasus,Kassadin,1,1,100.0
Briar,Darius,Singed,1,0,0.0
Wukong,Pantheon,Mel,1,0,0.0
Maokai,Sett,Yasuo,1,1,100.0
Lillia,Singed,Ekko,1,1,100.0
Shyvana,Yone,Elise,1,1,100.0
Talon,Malphite,Yasuo,4,4,100.0
Kayn,Sion,LeBlanc,1,0,0.0
Naafiri,Camille,LeBlanc,1,0,0.0
Shaco,Yone,Zoe,1,1,100.0
Graves,Garen,Sylas,4,0,0.0
Kayn,Yone,Vayne,1,1,100.0
Kayn,Yorick,VelKoz,1,1,100.0
Maokai,Gnar,Yasuo,1,0,0.0
Kayn,Ornn,Yasuo,7,5,71.43
Jarvan IV,Fiora,Fizz,4,3,75.0
Vi,Trundle,Katarina,1,0,0.0
Xin Zhao,Mordekaiser,Vladimir,1,1,100.0
Jarvan IV,Jax,Kennen,1,1,100.0
Vi,Malphite,Yasuo,1,0,0.0
Shaco,Sion,Ryze,4,1,25.0
Kayn,Sett,Vladimir,1,1,100.0
Elise,Singed,Naafiri,1,0,0.0
Diana,Quinn,Ryze,3,1,33.33
Shaco,Mordekaiser,Yone,4,3,75.0
Gwen,Neeko,Talon,1,0,0.0
Zed,Yone,Xerath,1,1,100.0
Lee Sin,Yone,Xerath,2,2,100.0
Wukong,Tryndamere,Syndra,2,0,0.0
Shaco,Gragas,Talon,1,0,0.0
Kindred,Ornn,Hwei,2,2,100.0
Lee Sin,Vayne,Kennen,2,1,50.0
Hecarim,Shen,Malzahar,1,0,0.0
Shaco,Fiora,LeBlanc,1,1,100.0
KhaZix,Nautilus,Ambessa,1,0,0.0
Poppy,Jayce,Viktor,1,0,0.0
Briar,Gnar,Kayle,1,0,0.0
Viego,Yorick,Gragas,3,3,100.0
Warwick,Irelia,Lux,1,1,100.0
Shyvana,Yorick,Syndra,1,0,0.0
Warwick,Yasuo,Syndra,1,0,0.0
Taliyah,Poppy,Talon,1,1,100.0
Zed,Yone,LeBlanc,1,0,0.0
Warwick,Udyr,Twisted Fate,1,1,100.0
Master Yi,Camille,Talon,1,1,100.0
Lee Sin,Shen,Kassadin,3,1,33.33
Warwick,Aatrox,Galio,1,0,0.0
Shyvana,Warwick,Zoe,1,0,0.0
Dr. Mundo,Gwen,Morgana,1,1,100.0
Vi,Gragas,Viktor,1,0,0.0
Fiddlesticks,Maokai,Talon,1,1,100.0
Karthus,Irelia,Lissandra,1,0,0.0
Nocturne,Garen,Vex,1,1,100.0
Nidalee,Chogath,Talon,1,0,0.0
Volibear,Chogath,Talon,1,1,100.0
Gwen,Singed,Zed,1,1,100.0
Pantheon,Kayle,Ahri,1,0,0.0
Hecarim,Urgot,Twisted Fate,1,0,0.0
KhaZix,Sylas,Orianna,1,1,100.0
Kindred,Tahm Kench,Twisted Fate,1,0,0.0
Pantheon,Zac,Syndra,1,1,100.0
Diana,Kayn,Talon,1,1,100.0
Lee Sin,Trundle,Twisted Fate,1,1,100.0
Wukong,Shen,Lissandra,1,0,0.0
Vi,Singed,Galio,1,0,0.0
Evelynn,Warwick,Corki,1,1,100.0
Graves,Gwen,Naafiri,1,1,100.0
Rengar,Yasuo,Kassadin,1,0,0.0
Rengar,Graves,Hwei,1,1,100.0
Pantheon,Trundle,Ahri,1,0,0.0
Udyr,Jax,Malzahar,1,1,100.0
Zac,Gnar,Talon,1,0,0.0
Evelynn,Katarina,Yone,1,1,100.0
Vayne,Gangplank,Sylas,1,1,100.0
Lillia,Gnar,Gragas,1,0,0.0
Vayne,Gwen,Galio,1,1,100.0
Rammus,Teemo,Hwei,1,0,0.0
Olaf,Chogath,Sylas,1,0,0.0
Fiddlesticks,Pantheon,Lucian,1,1,100.0
Kayn,Sett,Aurora,1,0,0.0
Volibear,Gragas,Diana,1,0,0.0
Sylas,Renekton,Akali,1,0,0.0
Viego,Aurora,Sylas,20,4,20.0
Jax,Karma,Diana,1,0,0.0
Gragas,Jayce,Yone,1,0,0.0
Lillia,Kennen,Corki,1,1,100.0
Belveth,Tryndamere,Sylas,2,0,0.0
Graves,Kayle,Fizz,1,0,0.0
Master Yi,Chogath,Akali,1,1,100.0
Lillia,Yone,Zed,7,4,57.14
Ivern,Gnar,Katarina,1,0,0.0
Kindred,Gnar,Katarina,1,0,0.0
Wukong,Udyr,Sylas,1,1,100.0
Volibear,Aurora,Galio,3,2,66.67
Jarvan IV,Sylas,Corki,1,1,100.0
Shaco,Nasus,Akshan,1,0,0.0
Briar,Sett,Ahri,1,1,100.0
Rengar,Chogath,Sylas,9,1,11.11
Wukong,Sett,Orianna,2,1,50.0
Qiyana,Yorick,Taliyah,1,0,0.0
Diana,Gnar,Belveth,1,1,100.0
Diana,Quinn,Mel,1,1,100.0
Viego,Ornn,Ekko,6,6,100.0
Diana,Rumble,Talon,1,0,0.0
Naafiri,Malphite,Orianna,5,0,0.0
Belveth,Shen,Vladimir,2,1,50.0
Zed,Mordekaiser,Fizz,2,1,50.0
Viego,Camille,Irelia,1,1,100.0
Vi,Wukong,Xerath,1,0,0.0
Elise,Gragas,Sylas,1,0,0.0
Hecarim,Aatrox,Zoe,3,3,100.0
Viego,Mordekaiser,Xin Zhao,1,0,0.0
Amumu,Shen,Hwei,1,1,100.0
KhaZix,Yorick,Malzahar,1,1,100.0
Shaco,Sion,Diana,1,0,0.0
Briar,Fiora,Syndra,1,1,100.0
Volibear,Shen,Hwei,1,0,0.0
Fiddlesticks,Gangplank,Galio,1,1,100.0
Kayn,Gragas,Akali,3,3,100.0
Ekko,Shen,Annie,1,0,0.0
Pantheon,Fiora,KSante,1,0,0.0
Xin Zhao,Gnar,Fizz,2,2,100.0
KhaZix,Malphite,KSante,1,1,100.0
Belveth,Akali,Sylas,1,0,0.0
Naafiri,Gragas,Viktor,9,5,55.56
Talon,Volibear,Sylas,19,5,26.32
Trundle,Jax,Lux,1,1,100.0
Jax,Kayle,Annie,1,0,0.0
Master Yi,Lee Sin,Sylas,1,1,100.0
Evelynn,Fiora,KogMaw,1,1,100.0
Wukong,Riven,Zoe,1,1,100.0
Volibear,Kennen,Sylas,2,1,50.0
Elise,Graves,Irelia,1,1,100.0
Pantheon,Aurora,Sylas,9,1,11.11
Naafiri,Diana,Heimerdinger,1,0,0.0
Viego,Wukong,Viktor,1,0,0.0
Naafiri,Illaoi,Orianna,1,0,0.0
Udyr,Viktor,Talon,1,0,0.0
Briar,KSante,Yasuo,1,1,100.0
Sion,Malphite,Annie,1,1,100.0
Jax,KSante,Talon,1,0,0.0
Belveth,Zac,Diana,1,1,100.0
Gragas,Olaf,Yone,1,0,0.0
Pantheon,Warwick,Akshan,1,1,100.0
Ambessa,Urgot,Ekko,1,0,0.0
Briar,Malphite,Yone,1,0,0.0
Lee Sin,Jax,Akshan,2,1,50.0
Pantheon,Gragas,Akshan,1,1,100.0
Nunu & Willump,Malphite,Azir,1,0,0.0
Nunu & Willump,Sett,Anivia,1,0,0.0
Skarner,Vladimir,Akshan,1,1,100.0
Volibear,Teemo,Talon,1,0,0.0
Zed,Nasus,Twisted Fate,1,1,100.0
Volibear,Urgot,Diana,1,0,0.0
Gwen,Renekton,Fizz,1,1,100.0
Master Yi,Aatrox,Annie,1,0,0.0
Kindred,Nasus,Veigar,1,0,0.0
Fiddlesticks,Graves,Twisted Fate,1,1,100.0
Kindred,Cassiopeia,Udyr,1,0,0.0
Kayn,Aurora,Sion,1,1,100.0
Zed,KSante,Syndra,6,3,50.0
Kayn,Ambessa,Chogath,1,1,100.0
Graves,KSante,Corki,1,0,0.0
Viego,Vladimir,Sett,1,0,0.0
Hecarim,Pantheon,Syndra,1,1,100.0
Volibear,Kennen,Qiyana,1,1,100.0
Fiddlesticks,Jax,Akshan,1,0,0.0
Lee Sin,Dr. Mundo,Sylas,7,2,28.57
Volibear,Irelia,Syndra,3,1,33.33
Elise,Ornn,Hwei,1,1,100.0
Mordekaiser,Gragas,Jarvan IV,1,0,0.0
Kindred,Sion,Lissandra,1,0,0.0
Ekko,Olaf,Syndra,1,1,100.0
Briar,Poppy,Taliyah,1,1,100.0
Kayn,Urgot,Galio,11,11,100.0
Shaco,Urgot,Aurelion Sol,1,0,0.0
Lillia,Yone,Yasuo,1,0,0.0
KhaZix,Akshan,Gangplank,1,1,100.0
Fiddlesticks,Katarina,Briar,1,0,0.0
Diana,Gnar,Annie,1,0,0.0
Hecarim,Yasuo,Ahri,1,1,100.0
Graves,Dr. Mundo,Shen,1,0,0.0
Viego,Renekton,Ekko,4,3,75.0
Shen,Teemo,Yasuo,1,1,100.0
Talon,Warwick,Syndra,1,1,100.0
Shaco,Malzahar,Aurelion Sol,1,0,0.0
Talon,Pantheon,Hwei,4,0,0.0
Viego,Heimerdinger,Zed,3,1,33.33
Xin Zhao,Ornn,Anivia,1,0,0.0
Graves,Jayce,Veigar,1,1,100.0
Xin Zhao,Sion,Diana,1,1,100.0
Diana,Aatrox,Neeko,1,0,0.0
Zed,Smolder,Syndra,1,1,100.0
Warwick,Ornn,LeBlanc,1,0,0.0
Talon,Ornn,Zoe,4,2,50.0
Pantheon,Ornn,Zoe,1,0,0.0
Pantheon,Ornn,Lux,1,1,100.0
Vi,Singed,Akshan,2,0,0.0
Shaco,Wukong,Zed,1,0,0.0
Hecarim,Kayle,Galio,2,1,50.0
Graves,Vayne,Katarina,1,0,0.0
Zac,Ornn,Malphite,1,1,100.0
Qiyana,Mordekaiser,Irelia,1,0,0.0
Neeko,Gangplank,Katarina,1,0,0.0
KhaZix,Jax,Ornn,1,1,100.0
Talon,Aurora,Zoe,1,0,0.0
Diana,Ornn,Ahri,2,0,0.0
Master Yi,Gnar,Viktor,1,1,100.0
Hecarim,Shyvana,Sylas,1,1,100.0
Hecarim,Chogath,Vex,1,0,0.0
KhaZix,Ornn,Neeko,1,1,100.0
Pantheon,Tryndamere,Malzahar,4,1,25.0
Elise,Gnar,Ekko,1,1,100.0
Viego,KSante,Galio,16,11,68.75
Neeko,Urgot,Ryze,1,0,0.0
Briar,Ornn,Taliyah,1,1,100.0
Vi,Shen,Qiyana,1,1,100.0
KhaZix,Ornn,Ekko,2,1,50.0
Briar,Ornn,Viktor,1,1,100.0
Nocturne,Camille,Aurora,2,2,100.0
Viego,Ambessa,Naafiri,1,0,0.0
Evelynn,Fiora,Viktor,1,0,0.0
Kayn,Poppy,Orianna,1,0,0.0
Master Yi,Sett,Gragas,1,0,0.0
Skarner,Kled,Akali,1,1,100.0
Nidalee,Darius,Viktor,1,0,0.0
Fiddlesticks,Aurora,Quinn,1,1,100.0
Belveth,Garen,Gragas,1,0,0.0
Viego,Gangplank,Teemo,1,1,100.0
Kindred,Sylas,Hwei,1,0,0.0
Trundle,Shaco,Ryze,1,0,0.0
Warwick,KSante,Orianna,1,1,100.0
Volibear,KSante,Viktor,2,0,0.0
Diana,Warwick,Nasus,1,0,0.0
Pantheon,Gnar,Kassadin,1,1,100.0
Naafiri,Wukong,Lux,1,1,100.0
Elise,Urgot,Aurora,1,0,0.0
Qiyana,Mordekaiser,Poppy,1,1,100.0
Udyr,Camille,Naafiri,1,0,0.0
Master Yi,Samira,Ryze,1,1,100.0
Naafiri,Malphite,Syndra,1,0,0.0
Pantheon,Teemo,Syndra,2,2,100.0
Gwen,Sett,Sylas,1,1,100.0
Dr. Mundo,KSante,Lux,2,0,0.0
Dr. Mundo,Teemo,Sylas,1,1,100.0
Lee Sin,Galio,Smolder,1,0,0.0
Master Yi,Chogath,Corki,1,1,100.0
Volibear,Nasus,Viktor,1,1,100.0
Corki,Irelia,Annie,1,1,100.0
Naafiri,Gragas,Veigar,2,0,0.0
Vi,Poppy,Zed,1,0,0.0
Rengar,Gragas,Akali,4,4,100.0
Nocturne,Jayce,Singed,1,0,0.0
Graves,Malphite,Vex,1,1,100.0
Kayn,Malphite,Irelia,1,1,100.0
Zed,Pantheon,Nasus,1,0,0.0
Zed,Swain,Orianna,1,1,100.0
Zed,Sett,Kayle,1,1,100.0
Vi,Jayce,Orianna,2,1,50.0
Zed,Gwen,Ahri,2,0,0.0
Wukong,Galio,Lulu,1,1,100.0
Reksai,Rumble,Sylas,1,0,0.0
Volibear,VelKoz,Zed,1,1,100.0
Lee Sin,Singed,KogMaw,1,0,0.0
Kayn,Ambessa,Irelia,1,1,100.0
Nidalee,Yasuo,Katarina,1,1,100.0
Rammus,Kennen,Qiyana,1,0,0.0
Vi,Sett,Twisted Fate,1,0,0.0
Viego,Sylas,Mel,1,1,100.0
Naafiri,Vladimir,Akali,1,0,0.0
Wukong,Gangplank,Jayce,1,0,0.0
Sejuani,Volibear,Talon,1,1,100.0
Diana,Yone,Azir,1,1,100.0
Wukong,Shen,Ahri,2,0,0.0
Reksai,Vladimir,Kayle,1,0,0.0
Xin Zhao,Jax,Diana,1,0,0.0
Poppy,Yasuo,Zed,1,1,100.0
Mordekaiser,Gragas,Zed,1,0,0.0
Diana,Malphite,Riven,1,1,100.0
Wukong,Camille,Renekton,1,1,100.0
Lee Sin,Swain,Talon,1,1,100.0
Kayn,Gnar,Vex,1,0,0.0
Volibear,Teemo,Zed,1,1,100.0
Zac,Yunara,Sylas,1,0,0.0
Reksai,Gragas,Twisted Fate,1,0,0.0
Graves,Zac,Sylas,1,1,100.0
Lee Sin,Chogath,Lissandra,1,1,100.0
Master Yi,Pantheon,Lux,1,1,100.0
Ekko,KSante,Mel,1,1,100.0
